date,province_raw,n,province,date_full
49,Yunnan,0,19,2019-12-20
50,Yunnan,0,19,2019-12-21
51,Yunnan,0,19,2019-12-22
52,Yunnan,0,19,2019-12-23
53,Yunnan,0,19,2019-12-24
54,Yunnan,0,19,2019-12-25
55,Yunnan,0,19,2019-12-26
56,Yunnan,0,19,2019-12-27
57,Yunnan,0,19,2019-12-28
58,Yunnan,0,19,2019-12-29
59,Yunnan,0,19,2019-12-30
60,Yunnan,0,19,2019-12-31
61,Yunnan,0,19,2020-01-01
62,Yunnan,0,19,2020-01-02
63,Yunnan,0,19,2020-01-03
64,Yunnan,0,19,2020-01-04
65,Yunnan,0,19,2020-01-05
66,Yunnan,0,19,2020-01-06
67,Yunnan,0,19,2020-01-07
68,Yunnan,0,19,2020-01-08
69,Yunnan,0,19,2020-01-09
70,Yunnan,0,19,2020-01-10
71,Yunnan,0,19,2020-01-11
72,Yunnan,0,19,2020-01-12
73,Yunnan,0,19,2020-01-13
74,Yunnan,0,19,2020-01-14
75,Yunnan,0,19,2020-01-15
76,Yunnan,0,19,2020-01-16
77,Yunnan,0,19,2020-01-17
78,Yunnan,0,19,2020-01-18
79,Yunnan,0,19,2020-01-19
80,Yunnan,0,19,2020-01-20
81,Yunnan,1,19,2020-01-21
82,Yunnan,0,19,2020-01-22
83,Yunnan,1,19,2020-01-23
84,Yunnan,3,19,2020-01-24
85,Yunnan,6,19,2020-01-25
86,Yunnan,10,19,2020-01-26
87,Yunnan,11,19,2020-01-27
88,Yunnan,19,19,2020-01-28
89,Yunnan,19,19,2020-01-29
90,Yunnan,10,19,2020-01-30
91,Yunnan,11,19,2020-01-31
92,Yunnan,8,19,2020-02-01
93,Yunnan,10,19,2020-02-02
94,Yunnan,8,19,2020-02-03
95,Yunnan,5,19,2020-02-04
96,Yunnan,6,19,2020-02-05
97,Yunnan,6,19,2020-02-06
98,Yunnan,3,19,2020-02-07
99,Yunnan,2,19,2020-02-08
100,Yunnan,1,19,2020-02-09
101,Yunnan,8,19,2020-02-10
102,Yunnan,5,19,2020-02-11
103,Yunnan,1,19,2020-02-12
104,Yunnan,7,19,2020-02-13
105,Yunnan,6,19,2020-02-14
106,Yunnan,1,19,2020-02-15
107,Yunnan,2,19,2020-02-16
108,Yunnan,1,19,2020-02-17
109,Yunnan,1,19,2020-02-18
110,Yunnan,0,19,2020-02-19
111,Yunnan,2,19,2020-02-20
112,Yunnan,0,19,2020-02-21
113,Yunnan,0,19,2020-02-22
114,Yunnan,0,19,2020-02-23
115,Yunnan,0,19,2020-02-24
116,Yunnan,0,19,2020-02-25
117,Yunnan,0,19,2020-02-26
118,Yunnan,0,19,2020-02-27
119,Yunnan,0,19,2020-02-28
120,Yunnan,0,19,2020-02-29
121,Yunnan,0,19,2020-03-01
122,Yunnan,0,19,2020-03-02
123,Yunnan,0,19,2020-03-03
124,Yunnan,0,19,2020-03-04
126,Yunnan,0,19,2020-03-06
127,Yunnan,0,19,2020-03-07
128,Yunnan,0,19,2020-03-08
129,Yunnan,0,19,2020-03-09
130,Yunnan,0,19,2020-03-10
131,Yunnan,0,19,2020-03-11
132,Yunnan,0,19,2020-03-12
133,Yunnan,0,19,2020-03-13
134,Yunnan,0,19,2020-03-14
135,Yunnan,1,19,2020-03-15
136,Yunnan,1,19,2020-03-16
137,Yunnan,0,19,2020-03-17
138,Yunnan,0,19,2020-03-18
139,Yunnan,0,19,2020-03-19
140,Yunnan,0,19,2020-03-20
141,Yunnan,0,19,2020-03-21
142,Yunnan,0,19,2020-03-22
143,Yunnan,0,19,2020-03-23
144,Yunnan,0,19,2020-03-24
145,Yunnan,2,19,2020-03-25
146,Yunnan,2,19,2020-03-26
147,Yunnan,0,19,2020-03-27
148,Yunnan,0,19,2020-03-28
149,Yunnan,0,19,2020-03-29
150,Yunnan,1,19,2020-03-30
151,Yunnan,1,19,2020-03-31
152,Yunnan,1,19,2020-04-01
153,Yunnan,1,19,2020-04-02
154,Yunnan,0,19,2020-04-03
155,Yunnan,0,19,2020-04-04
156,Yunnan,0,19,2020-04-05
157,Yunnan,0,19,2020-04-06
158,Yunnan,0,19,2020-04-07
159,Yunnan,0,19,2020-04-08
160,Yunnan,0,19,2020-04-09
161,Yunnan,0,19,2020-04-10
162,Yunnan,0,19,2020-04-11
163,Yunnan,0,19,2020-04-12
164,Yunnan,0,19,2020-04-13
165,Yunnan,0,19,2020-04-14
166,Yunnan,0,19,2020-04-15
167,Yunnan,0,19,2020-04-16
168,Yunnan,0,19,2020-04-17
169,Yunnan,0,19,2020-04-18
170,Yunnan,0,19,2020-04-19
171,Yunnan,0,19,2020-04-20
172,Yunnan,0,19,2020-04-21
173,Yunnan,0,19,2020-04-22
174,Yunnan,0,19,2020-04-23
175,Yunnan,1,19,2020-04-24
176,Yunnan,0,19,2020-04-25
177,Yunnan,0,19,2020-04-26
178,Yunnan,0,19,2020-04-27
179,Yunnan,0,19,2020-04-28
180,Yunnan,0,19,2020-04-29
181,Yunnan,0,19,2020-04-30
182,Yunnan,0,19,2020-05-01
183,Yunnan,0,19,2020-05-02
184,Yunnan,0,19,2020-05-03
185,Yunnan,0,19,2020-05-04
186,Yunnan,0,19,2020-05-05
187,Yunnan,0,19,2020-05-06
188,Yunnan,0,19,2020-05-07
189,Yunnan,0,19,2020-05-08
190,Yunnan,0,19,2020-05-09
191,Yunnan,0,19,2020-05-10
192,Yunnan,0,19,2020-05-11
193,Yunnan,0,19,2020-05-12
194,Yunnan,0,19,2020-05-13
195,Yunnan,0,19,2020-05-14
196,Yunnan,0,19,2020-05-15
197,Yunnan,0,19,2020-05-16
198,Yunnan,0,19,2020-05-17
199,Yunnan,0,19,2020-05-18
200,Yunnan,0,19,2020-05-19
201,Yunnan,0,19,2020-05-20
202,Yunnan,0,19,2020-05-21
203,Yunnan,0,19,2020-05-22
204,Yunnan,0,19,2020-05-23
205,Yunnan,0,19,2020-05-24
206,Yunnan,0,19,2020-05-25
207,Yunnan,0,19,2020-05-26
208,Yunnan,0,19,2020-05-27
209,Yunnan,0,19,2020-05-28
210,Yunnan,0,19,2020-05-29
211,Yunnan,0,19,2020-05-30
212,Yunnan,0,19,2020-05-31
213,Yunnan,0,19,2020-06-01
214,Yunnan,0,19,2020-06-02
215,Yunnan,0,19,2020-06-03
216,Yunnan,0,19,2020-06-04
217,Yunnan,0,19,2020-06-05
218,Yunnan,0,19,2020-06-06
219,Yunnan,0,19,2020-06-07
220,Yunnan,0,19,2020-06-08
221,Yunnan,0,19,2020-06-09
222,Yunnan,0,19,2020-06-10
223,Yunnan,0,19,2020-06-11
224,Yunnan,0,19,2020-06-12
225,Yunnan,0,19,2020-06-13
226,Yunnan,0,19,2020-06-14
227,Yunnan,0,19,2020-06-15
228,Yunnan,0,19,2020-06-16
0,Hainan,0,20,2019-11-01
1,Hainan,0,20,2019-11-02
2,Hainan,0,20,2019-11-03
3,Hainan,0,20,2019-11-04
4,Hainan,0,20,2019-11-05
5,Hainan,0,20,2019-11-06
6,Hainan,0,20,2019-11-07
7,Hainan,0,20,2019-11-08
8,Hainan,0,20,2019-11-09
9,Hainan,0,20,2019-11-10
10,Hainan,0,20,2019-11-11
11,Hainan,0,20,2019-11-12
12,Hainan,0,20,2019-11-13
13,Hainan,0,20,2019-11-14
14,Hainan,0,20,2019-11-15
15,Hainan,0,20,2019-11-16
16,Hainan,0,20,2019-11-17
17,Hainan,0,20,2019-11-18
18,Hainan,0,20,2019-11-19
19,Hainan,0,20,2019-11-20
20,Hainan,0,20,2019-11-21
21,Hainan,0,20,2019-11-22
22,Hainan,0,20,2019-11-23
23,Hainan,0,20,2019-11-24
24,Hainan,0,20,2019-11-25
25,Hainan,0,20,2019-11-26
26,Hainan,0,20,2019-11-27
27,Hainan,0,20,2019-11-28
28,Hainan,0,20,2019-11-29
29,Hainan,0,20,2019-11-30
30,Hainan,0,20,2019-12-01
31,Hainan,0,20,2019-12-02
32,Hainan,0,20,2019-12-03
33,Hainan,0,20,2019-12-04
34,Hainan,0,20,2019-12-05
35,Hainan,0,20,2019-12-06
36,Hainan,0,20,2019-12-07
37,Hainan,0,20,2019-12-08
38,Hainan,0,20,2019-12-09
39,Hainan,0,20,2019-12-10
40,Hainan,0,20,2019-12-11
41,Hainan,0,20,2019-12-12
42,Hainan,0,20,2019-12-13
43,Hainan,0,20,2019-12-14
44,Hainan,0,20,2019-12-15
45,Hainan,0,20,2019-12-16
46,Hainan,0,20,2019-12-17
47,Hainan,0,20,2019-12-18
48,Hainan,0,20,2019-12-19
49,Hainan,0,20,2019-12-20
50,Hainan,0,20,2019-12-21
51,Hainan,0,20,2019-12-22
52,Hainan,0,20,2019-12-23
53,Hainan,0,20,2019-12-24
54,Hainan,0,20,2019-12-25
55,Hainan,0,20,2019-12-26
56,Hainan,0,20,2019-12-27
57,Hainan,0,20,2019-12-28
58,Hainan,0,20,2019-12-29
59,Hainan,0,20,2019-12-30
60,Hainan,0,20,2019-12-31
61,Hainan,0,20,2020-01-01
62,Hainan,0,20,2020-01-02
63,Hainan,0,20,2020-01-03
64,Hainan,0,20,2020-01-04
65,Hainan,0,20,2020-01-05
66,Hainan,0,20,2020-01-06
67,Hainan,0,20,2020-01-07
68,Hainan,0,20,2020-01-08
69,Hainan,0,20,2020-01-09
70,Hainan,0,20,2020-01-10
71,Hainan,0,20,2020-01-11
72,Hainan,0,20,2020-01-12
73,Hainan,0,20,2020-01-13
74,Hainan,0,20,2020-01-14
75,Hainan,0,20,2020-01-15
76,Hainan,0,20,2020-01-16
77,Hainan,0,20,2020-01-17
78,Hainan,0,20,2020-01-18
79,Hainan,0,20,2020-01-19
80,Hainan,0,20,2020-01-20
81,Hainan,0,20,2020-01-21
82,Hainan,4,20,2020-01-22
83,Hainan,1,20,2020-01-23
84,Hainan,5,20,2020-01-24
85,Hainan,10,20,2020-01-25
86,Hainan,7,20,2020-01-26
87,Hainan,11,20,2020-01-27
88,Hainan,5,20,2020-01-28
89,Hainan,3,20,2020-01-29
90,Hainan,3,20,2020-01-30
91,Hainan,8,20,2020-01-31
92,Hainan,6,20,2020-02-01
93,Hainan,7,20,2020-02-02
94,Hainan,9,20,2020-02-03
95,Hainan,11,20,2020-02-04
96,Hainan,11,20,2020-02-05
97,Hainan,11,20,2020-02-06
98,Hainan,12,20,2020-02-07
99,Hainan,6,20,2020-02-08
100,Hainan,8,20,2020-02-09
101,Hainan,6,20,2020-02-10
102,Hainan,3,20,2020-02-11
103,Hainan,12,20,2020-02-12
104,Hainan,0,20,2020-02-13
105,Hainan,5,20,2020-02-14
106,Hainan,0,20,2020-02-15
107,Hainan,0,20,2020-02-16
108,Hainan,1,20,2020-02-17
109,Hainan,0,20,2020-02-18
110,Hainan,5,20,2020-02-19
111,Hainan,0,20,2020-02-20
112,Hainan,0,20,2020-02-21
113,Hainan,0,20,2020-02-22
114,Hainan,0,20,2020-02-23
115,Hainan,0,20,2020-02-24
116,Hainan,0,20,2020-02-25
117,Hainan,0,20,2020-02-26
118,Hainan,0,20,2020-02-27
119,Hainan,0,20,2020-02-28
120,Hainan,0,20,2020-02-29
121,Hainan,0,20,2020-03-01
122,Hainan,0,20,2020-03-02
123,Hainan,0,20,2020-03-03
124,Hainan,0,20,2020-03-04
126,Hainan,0,20,2020-03-06
127,Hainan,0,20,2020-03-07
128,Hainan,0,20,2020-03-08
129,Hainan,0,20,2020-03-09
130,Hainan,0,20,2020-03-10
131,Hainan,0,20,2020-03-11
132,Hainan,0,20,2020-03-12
133,Hainan,0,20,2020-03-13
134,Hainan,0,20,2020-03-14
135,Hainan,0,20,2020-03-15
136,Hainan,0,20,2020-03-16
137,Hainan,0,20,2020-03-17
138,Hainan,0,20,2020-03-18
139,Hainan,0,20,2020-03-19
140,Hainan,0,20,2020-03-20
141,Hainan,0,20,2020-03-21
142,Hainan,0,20,2020-03-22
143,Hainan,0,20,2020-03-23
144,Hainan,0,20,2020-03-24
145,Hainan,0,20,2020-03-25
146,Hainan,0,20,2020-03-26
147,Hainan,0,20,2020-03-27
148,Hainan,0,20,2020-03-28
149,Hainan,0,20,2020-03-29
150,Hainan,0,20,2020-03-30
151,Hainan,0,20,2020-03-31
152,Hainan,0,20,2020-04-01
153,Hainan,0,20,2020-04-02
154,Hainan,0,20,2020-04-03
155,Hainan,0,20,2020-04-04
156,Hainan,0,20,2020-04-05
157,Hainan,0,20,2020-04-06
158,Hainan,0,20,2020-04-07
159,Hainan,0,20,2020-04-08
160,Hainan,0,20,2020-04-09
161,Hainan,0,20,2020-04-10
162,Hainan,0,20,2020-04-11
163,Hainan,0,20,2020-04-12
164,Hainan,0,20,2020-04-13
165,Hainan,0,20,2020-04-14
166,Hainan,0,20,2020-04-15
167,Hainan,0,20,2020-04-16
168,Hainan,0,20,2020-04-17
169,Hainan,0,20,2020-04-18
170,Hainan,0,20,2020-04-19
171,Hainan,0,20,2020-04-20
172,Hainan,0,20,2020-04-21
173,Hainan,0,20,2020-04-22
174,Hainan,0,20,2020-04-23
175,Hainan,0,20,2020-04-24
176,Hainan,0,20,2020-04-25
177,Hainan,0,20,2020-04-26
178,Hainan,0,20,2020-04-27
179,Hainan,0,20,2020-04-28
180,Hainan,0,20,2020-04-29
181,Hainan,0,20,2020-04-30
182,Hainan,0,20,2020-05-01
183,Hainan,0,20,2020-05-02
184,Hainan,0,20,2020-05-03
185,Hainan,0,20,2020-05-04
186,Hainan,0,20,2020-05-05
187,Hainan,0,20,2020-05-06
188,Hainan,0,20,2020-05-07
189,Hainan,0,20,2020-05-08
190,Hainan,0,20,2020-05-09
191,Hainan,0,20,2020-05-10
192,Hainan,0,20,2020-05-11
193,Hainan,0,20,2020-05-12
194,Hainan,0,20,2020-05-13
195,Hainan,0,20,2020-05-14
196,Hainan,1,20,2020-05-15
197,Hainan,0,20,2020-05-16
198,Hainan,0,20,2020-05-17
199,Hainan,0,20,2020-05-18
200,Hainan,0,20,2020-05-19
201,Hainan,0,20,2020-05-20
202,Hainan,0,20,2020-05-21
203,Hainan,0,20,2020-05-22
204,Hainan,0,20,2020-05-23
205,Hainan,0,20,2020-05-24
206,Hainan,0,20,2020-05-25
207,Hainan,0,20,2020-05-26
208,Hainan,0,20,2020-05-27
209,Hainan,0,20,2020-05-28
210,Hainan,0,20,2020-05-29
211,Hainan,0,20,2020-05-30
212,Hainan,0,20,2020-05-31
213,Hainan,0,20,2020-06-01
214,Hainan,0,20,2020-06-02
215,Hainan,0,20,2020-06-03
216,Hainan,0,20,2020-06-04
217,Hainan,0,20,2020-06-05
218,Hainan,1,20,2020-06-06
219,Hainan,0,20,2020-06-07
220,Hainan,0,20,2020-06-08
221,Hainan,0,20,2020-06-09
222,Hainan,0,20,2020-06-10
223,Hainan,0,20,2020-06-11
224,Hainan,1,20,2020-06-12
225,Hainan,0,20,2020-06-13
226,Hainan,0,20,2020-06-14
227,Hainan,0,20,2020-06-15
228,Hainan,0,20,2020-06-16
0,Guizhou,0,21,2019-11-01
1,Guizhou,0,21,2019-11-02
2,Guizhou,0,21,2019-11-03
3,Guizhou,0,21,2019-11-04
4,Guizhou,0,21,2019-11-05
5,Guizhou,0,21,2019-11-06
6,Guizhou,0,21,2019-11-07
7,Guizhou,0,21,2019-11-08
8,Guizhou,0,21,2019-11-09
9,Guizhou,0,21,2019-11-10
10,Guizhou,0,21,2019-11-11
11,Guizhou,0,21,2019-11-12
12,Guizhou,0,21,2019-11-13
13,Guizhou,0,21,2019-11-14
14,Guizhou,0,21,2019-11-15
15,Guizhou,0,21,2019-11-16
16,Guizhou,0,21,2019-11-17
17,Guizhou,0,21,2019-11-18
18,Guizhou,0,21,2019-11-19
19,Guizhou,0,21,2019-11-20
20,Guizhou,0,21,2019-11-21
21,Guizhou,0,21,2019-11-22
22,Guizhou,0,21,2019-11-23
23,Guizhou,0,21,2019-11-24
24,Guizhou,0,21,2019-11-25
25,Guizhou,0,21,2019-11-26
26,Guizhou,0,21,2019-11-27
27,Guizhou,0,21,2019-11-28
28,Guizhou,0,21,2019-11-29
29,Guizhou,0,21,2019-11-30
30,Guizhou,0,21,2019-12-01
31,Guizhou,0,21,2019-12-02
32,Guizhou,0,21,2019-12-03
33,Guizhou,0,21,2019-12-04
34,Guizhou,0,21,2019-12-05
35,Guizhou,0,21,2019-12-06
36,Guizhou,0,21,2019-12-07
37,Guizhou,0,21,2019-12-08
38,Guizhou,0,21,2019-12-09
39,Guizhou,0,21,2019-12-10
40,Guizhou,0,21,2019-12-11
41,Guizhou,0,21,2019-12-12
42,Guizhou,0,21,2019-12-13
43,Guizhou,0,21,2019-12-14
44,Guizhou,0,21,2019-12-15
45,Guizhou,0,21,2019-12-16
46,Guizhou,0,21,2019-12-17
47,Guizhou,0,21,2019-12-18
48,Guizhou,0,21,2019-12-19
49,Guizhou,0,21,2019-12-20
50,Guizhou,0,21,2019-12-21
51,Guizhou,0,21,2019-12-22
52,Guizhou,0,21,2019-12-23
53,Guizhou,0,21,2019-12-24
54,Guizhou,0,21,2019-12-25
55,Guizhou,0,21,2019-12-26
56,Guizhou,0,21,2019-12-27
57,Guizhou,0,21,2019-12-28
58,Guizhou,0,21,2019-12-29
59,Guizhou,0,21,2019-12-30
60,Guizhou,0,21,2019-12-31
61,Guizhou,0,21,2020-01-01
62,Guizhou,0,21,2020-01-02
63,Guizhou,0,21,2020-01-03
64,Guizhou,0,21,2020-01-04
65,Guizhou,0,21,2020-01-05
66,Guizhou,0,21,2020-01-06
67,Guizhou,0,21,2020-01-07
68,Guizhou,0,21,2020-01-08
69,Guizhou,0,21,2020-01-09
70,Guizhou,0,21,2020-01-10
71,Guizhou,0,21,2020-01-11
72,Guizhou,0,21,2020-01-12
73,Guizhou,0,21,2020-01-13
74,Guizhou,0,21,2020-01-14
75,Guizhou,0,21,2020-01-15
76,Guizhou,0,21,2020-01-16
77,Guizhou,0,21,2020-01-17
78,Guizhou,0,21,2020-01-18
79,Guizhou,0,21,2020-01-19
80,Guizhou,0,21,2020-01-20
81,Guizhou,0,21,2020-01-21
82,Guizhou,3,21,2020-01-22
83,Guizhou,0,21,2020-01-23
84,Guizhou,1,21,2020-01-24
85,Guizhou,1,21,2020-01-25
86,Guizhou,2,21,2020-01-26
87,Guizhou,2,21,2020-01-27
88,Guizhou,0,21,2020-01-28
89,Guizhou,3,21,2020-01-29
90,Guizhou,3,21,2020-01-30
91,Guizhou,14,21,2020-01-31
92,Guizhou,9,21,2020-02-01
93,Guizhou,8,21,2020-02-02
94,Guizhou,10,21,2020-02-03
95,Guizhou,8,21,2020-02-04
96,Guizhou,5,21,2020-02-05
97,Guizhou,5,21,2020-02-06
98,Guizhou,12,21,2020-02-07
99,Guizhou,7,21,2020-02-08
100,Guizhou,13,21,2020-02-09
101,Guizhou,9,21,2020-02-10
102,Guizhou,13,21,2020-02-11
103,Guizhou,4,21,2020-02-12
104,Guizhou,5,21,2020-02-13
105,Guizhou,3,21,2020-02-14
106,Guizhou,1,21,2020-02-15
107,Guizhou,2,21,2020-02-16
108,Guizhou,0,21,2020-02-17
109,Guizhou,0,21,2020-02-18
110,Guizhou,0,21,2020-02-19
111,Guizhou,0,21,2020-02-20
112,Guizhou,0,21,2020-02-21
113,Guizhou,0,21,2020-02-22
114,Guizhou,0,21,2020-02-23
115,Guizhou,0,21,2020-02-24
116,Guizhou,0,21,2020-02-25
117,Guizhou,0,21,2020-02-26
118,Guizhou,0,21,2020-02-27
119,Guizhou,0,21,2020-02-28
120,Guizhou,0,21,2020-02-29
121,Guizhou,0,21,2020-03-01
122,Guizhou,0,21,2020-03-02
123,Guizhou,0,21,2020-03-03
124,Guizhou,0,21,2020-03-04
126,Guizhou,0,21,2020-03-06
127,Guizhou,0,21,2020-03-07
128,Guizhou,0,21,2020-03-08
129,Guizhou,0,21,2020-03-09
130,Guizhou,0,21,2020-03-10
131,Guizhou,0,21,2020-03-11
132,Guizhou,0,21,2020-03-12
133,Guizhou,0,21,2020-03-13
134,Guizhou,0,21,2020-03-14
135,Guizhou,0,21,2020-03-15
136,Guizhou,0,21,2020-03-16
137,Guizhou,0,21,2020-03-17
138,Guizhou,0,21,2020-03-18
139,Guizhou,0,21,2020-03-19
140,Guizhou,0,21,2020-03-20
141,Guizhou,0,21,2020-03-21
142,Guizhou,0,21,2020-03-22
143,Guizhou,0,21,2020-03-23
144,Guizhou,0,21,2020-03-24
145,Guizhou,0,21,2020-03-25
146,Guizhou,0,21,2020-03-26
147,Guizhou,0,21,2020-03-27
148,Guizhou,1,21,2020-03-28
149,Guizhou,0,21,2020-03-29
150,Guizhou,0,21,2020-03-30
151,Guizhou,0,21,2020-03-31
152,Guizhou,0,21,2020-04-01
153,Guizhou,0,21,2020-04-02
154,Guizhou,0,21,2020-04-03
155,Guizhou,0,21,2020-04-04
156,Guizhou,0,21,2020-04-05
157,Guizhou,0,21,2020-04-06
158,Guizhou,0,21,2020-04-07
159,Guizhou,0,21,2020-04-08
160,Guizhou,0,21,2020-04-09
161,Guizhou,0,21,2020-04-10
162,Guizhou,0,21,2020-04-11
163,Guizhou,0,21,2020-04-12
164,Guizhou,0,21,2020-04-13
165,Guizhou,0,21,2020-04-14
166,Guizhou,0,21,2020-04-15
167,Guizhou,0,21,2020-04-16
168,Guizhou,0,21,2020-04-17
169,Guizhou,0,21,2020-04-18
170,Guizhou,0,21,2020-04-19
171,Guizhou,0,21,2020-04-20
172,Guizhou,0,21,2020-04-21
173,Guizhou,0,21,2020-04-22
174,Guizhou,0,21,2020-04-23
175,Guizhou,0,21,2020-04-24
176,Guizhou,0,21,2020-04-25
177,Guizhou,0,21,2020-04-26
178,Guizhou,0,21,2020-04-27
179,Guizhou,0,21,2020-04-28
180,Guizhou,0,21,2020-04-29
181,Guizhou,0,21,2020-04-30
182,Guizhou,0,21,2020-05-01
183,Guizhou,0,21,2020-05-02
184,Guizhou,0,21,2020-05-03
185,Guizhou,0,21,2020-05-04
186,Guizhou,0,21,2020-05-05
187,Guizhou,0,21,2020-05-06
188,Guizhou,0,21,2020-05-07
189,Guizhou,0,21,2020-05-08
190,Guizhou,0,21,2020-05-09
191,Guizhou,0,21,2020-05-10
192,Guizhou,0,21,2020-05-11
193,Guizhou,0,21,2020-05-12
194,Guizhou,0,21,2020-05-13
195,Guizhou,0,21,2020-05-14
196,Guizhou,0,21,2020-05-15
197,Guizhou,0,21,2020-05-16
198,Guizhou,0,21,2020-05-17
199,Guizhou,0,21,2020-05-18
200,Guizhou,0,21,2020-05-19
201,Guizhou,0,21,2020-05-20
202,Guizhou,0,21,2020-05-21
203,Guizhou,0,21,2020-05-22
204,Guizhou,0,21,2020-05-23
205,Guizhou,0,21,2020-05-24
206,Guizhou,0,21,2020-05-25
207,Guizhou,0,21,2020-05-26
208,Guizhou,0,21,2020-05-27
209,Guizhou,0,21,2020-05-28
210,Guizhou,0,21,2020-05-29
211,Guizhou,0,21,2020-05-30
212,Guizhou,0,21,2020-05-31
213,Guizhou,0,21,2020-06-01
214,Guizhou,0,21,2020-06-02
215,Guizhou,0,21,2020-06-03
216,Guizhou,0,21,2020-06-04
217,Guizhou,0,21,2020-06-05
218,Guizhou,0,21,2020-06-06
219,Guizhou,0,21,2020-06-07
220,Guizhou,0,21,2020-06-08
221,Guizhou,0,21,2020-06-09
222,Guizhou,0,21,2020-06-10
223,Guizhou,0,21,2020-06-11
224,Guizhou,0,21,2020-06-12
225,Guizhou,0,21,2020-06-13
226,Guizhou,0,21,2020-06-14
227,Guizhou,0,21,2020-06-15
228,Guizhou,0,21,2020-06-16
0,Tianjin,0,22,2019-11-01
1,Tianjin,0,22,2019-11-02
2,Tianjin,0,22,2019-11-03
3,Tianjin,0,22,2019-11-04
4,Tianjin,0,22,2019-11-05
5,Tianjin,0,22,2019-11-06
6,Tianjin,0,22,2019-11-07
7,Tianjin,0,22,2019-11-08
8,Tianjin,0,22,2019-11-09
9,Tianjin,0,22,2019-11-10
10,Tianjin,0,22,2019-11-11
11,Tianjin,0,22,2019-11-12
12,Tianjin,0,22,2019-11-13
13,Tianjin,0,22,2019-11-14
14,Tianjin,0,22,2019-11-15
15,Tianjin,0,22,2019-11-16
16,Tianjin,0,22,2019-11-17
17,Tianjin,0,22,2019-11-18
18,Tianjin,0,22,2019-11-19
19,Tianjin,0,22,2019-11-20
20,Tianjin,0,22,2019-11-21
21,Tianjin,0,22,2019-11-22
22,Tianjin,0,22,2019-11-23
23,Tianjin,0,22,2019-11-24
24,Tianjin,0,22,2019-11-25
25,Tianjin,0,22,2019-11-26
26,Tianjin,0,22,2019-11-27
27,Tianjin,0,22,2019-11-28
28,Tianjin,0,22,2019-11-29
29,Tianjin,0,22,2019-11-30
30,Tianjin,0,22,2019-12-01
31,Tianjin,0,22,2019-12-02
32,Tianjin,0,22,2019-12-03
33,Tianjin,0,22,2019-12-04
34,Tianjin,0,22,2019-12-05
35,Tianjin,0,22,2019-12-06
36,Tianjin,0,22,2019-12-07
37,Tianjin,0,22,2019-12-08
38,Tianjin,0,22,2019-12-09
39,Tianjin,0,22,2019-12-10
40,Tianjin,0,22,2019-12-11
41,Tianjin,0,22,2019-12-12
42,Tianjin,0,22,2019-12-13
43,Tianjin,0,22,2019-12-14
44,Tianjin,0,22,2019-12-15
45,Tianjin,0,22,2019-12-16
46,Tianjin,0,22,2019-12-17
47,Tianjin,0,22,2019-12-18
48,Tianjin,0,22,2019-12-19
49,Tianjin,0,22,2019-12-20
50,Tianjin,0,22,2019-12-21
51,Tianjin,0,22,2019-12-22
52,Tianjin,0,22,2019-12-23
53,Tianjin,0,22,2019-12-24
54,Tianjin,0,22,2019-12-25
55,Tianjin,0,22,2019-12-26
56,Tianjin,0,22,2019-12-27
57,Tianjin,0,22,2019-12-28
58,Tianjin,0,22,2019-12-29
59,Tianjin,0,22,2019-12-30
60,Tianjin,0,22,2019-12-31
61,Tianjin,0,22,2020-01-01
62,Tianjin,0,22,2020-01-02
63,Tianjin,0,22,2020-01-03
64,Tianjin,0,22,2020-01-04
65,Tianjin,0,22,2020-01-05
66,Tianjin,0,22,2020-01-06
67,Tianjin,0,22,2020-01-07
68,Tianjin,0,22,2020-01-08
69,Tianjin,0,22,2020-01-09
70,Tianjin,0,22,2020-01-10
71,Tianjin,0,22,2020-01-11
72,Tianjin,0,22,2020-01-12
73,Tianjin,0,22,2020-01-13
74,Tianjin,0,22,2020-01-14
75,Tianjin,0,22,2020-01-15
76,Tianjin,0,22,2020-01-16
77,Tianjin,0,22,2020-01-17
78,Tianjin,0,22,2020-01-18
79,Tianjin,0,22,2020-01-19
80,Tianjin,0,22,2020-01-20
81,Tianjin,2,22,2020-01-21
82,Tianjin,2,22,2020-01-22
83,Tianjin,1,22,2020-01-23
84,Tianjin,3,22,2020-01-24
85,Tianjin,2,22,2020-01-25
86,Tianjin,5,22,2020-01-26
87,Tianjin,8,22,2020-01-27
88,Tianjin,2,22,2020-01-28
89,Tianjin,2,22,2020-01-29
90,Tianjin,5,22,2020-01-30
91,Tianjin,2,22,2020-01-31
92,Tianjin,11,22,2020-02-01
93,Tianjin,4,22,2020-02-02
94,Tianjin,14,22,2020-02-03
95,Tianjin,4,22,2020-02-04
96,Tianjin,3,22,2020-02-05
97,Tianjin,3,22,2020-02-06
98,Tianjin,2,22,2020-02-07
99,Tianjin,7,22,2020-02-08
100,Tianjin,3,22,2020-02-09
101,Tianjin,5,22,2020-02-10
102,Tianjin,10,22,2020-02-11
103,Tianjin,6,22,2020-02-12
104,Tianjin,7,22,2020-02-13
105,Tianjin,1,22,2020-02-14
106,Tianjin,2,22,2020-02-15
107,Tianjin,2,22,2020-02-16
108,Tianjin,1,22,2020-02-17
109,Tianjin,3,22,2020-02-18
110,Tianjin,2,22,2020-02-19
111,Tianjin,1,22,2020-02-20
112,Tianjin,2,22,2020-02-21
