alpha,sigma
2.3518502216502575,7.449101752233652
3.302169724900306,7.64737235286581
2.585572949104236,7.174880962427634
2.9089036717773697,6.603048616511504
3.1344928161814742,7.752595423732237
3.859245537464229,7.37287144005782
2.816495212119383,6.910886676286151
3.5814123670940226,7.583019593915676
3.683752674282669,7.187646633087064
3.352842695196584,7.042768824137252
3.1873672677526628,6.708838401760036
3.0280234217448436,6.9817221604695545
2.6725348006562086,7.636228335031714
2.6833540875352644,7.459629416711765
2.5434991559869404,8.25022430837314
2.7490374413488285,7.0262717360344835
2.353642600884205,7.317422577425076
2.650151360188741,7.424690081843636
2.715663447416888,7.5660321997454725
3.182534356705728,7.238949264844636
3.0760156201443456,6.317531771215015
3.4240340215952623,6.807566923215417
2.2288079697198837,7.113379703185792
3.39827678262213,7.430540923817247
3.151633135313126,7.657929173473125
2.6474598979283437,7.038223285570945
2.4618287206980947,8.636689337467303
2.3321733025195215,7.754656891387434
2.94058236474416,7.462800025407814
3.795898024858195,6.378270051798971
2.8595646942644963,7.4013065656391515
4.331253621872429,7.149017686993644
2.3812143393315988,8.7185017402628
3.1440963358505263,7.208035158322313
2.656814010887203,6.554775339997564
3.2658831372153903,7.272991926761487
3.5532080312649374,7.003912013639802
2.7514582719224143,7.028000028585552
3.4330276333350374,6.792631278822889
3.294253202532086,8.156728935701075
2.546008246168076,7.498839243996189
4.303291303992077,7.050700912299305
2.524474480691962,7.5111411228769756
2.546592496546436,8.535309680460992
2.4558981246029865,7.321785332077609
2.5378236819248494,7.3892853337619755
2.0977688123004428,7.644551869418861
2.4814959137382675,7.967631700775134
3.5547550659511464,6.720373256634787
2.852471386463129,6.811651780956276
2.616921882700154,7.168610409971391
3.1921416731662586,6.870302377040088
3.3454521024820196,6.68045376281581
3.128613792927719,7.954414690054505
3.0886478332530545,7.0497678425735835
2.8178150566128335,6.387867043115565
2.7353268311705667,7.995672972580439
3.457384399861806,6.705774376933008
3.6719101998353674,6.77149712147769
3.2600230949167224,6.8893150016675815
3.9155767876955876,7.282636635658592
2.6932339087846606,6.943850982659959
2.3063928911569493,6.879944133933107
2.5890011016270407,7.041285806386171
2.472156497488578,8.30440194588314
2.9984676078232217,7.4266243754318655
2.7746491829925555,7.466520987158835
2.134594715876201,7.385255921930226
3.3240577324447824,7.781413922409015
2.947044191821513,6.670470068912178
2.7827808734212263,7.805439787531821
3.4062738146624234,6.9797582245894345
3.993482093196487,6.788990889193631
2.7363429521679254,8.28489550875887
2.618982735736989,8.708391307587334
3.3608831011671656,6.981980135651032
3.2602096243129517,7.7164048546955595
2.71400422179818,6.634778841435409
3.6302694789617433,8.024511494955437
2.5957261851616105,7.664459359107429
2.3211221306684022,6.416784814524302
4.268003503442962,7.155803069913268
3.4032315027291946,6.757157363428258
2.6720830304901724,7.90440496619313
3.5699495506297114,6.952221771420985
2.6643644310512435,7.150438070625261
3.5291823494664447,6.769151565305401
2.7665848870489906,6.500148093576257
3.0416367944565317,7.57479669929364
3.205283344395185,7.135597010295039
3.9422196057384156,7.166424107640599
2.5704312500316235,6.853969770190319
3.3019036387783136,6.580126625323303
2.752230923584982,7.560856833746244
2.222229572738405,7.038189335718324
2.1252103188124236,6.7057956391705655
3.4756706402799527,7.654897805754163
3.1732701769487774,7.4074440446777645
2.7957957388017873,6.638222339724517
3.025642769196626,7.828417159543133
3.051554839913328,6.800834469347269
2.118033359715367,8.744813871084379
3.226145196460791,6.809374063498454
4.106414223089137,6.676957960523998
2.2398413057259665,7.447786211229393
2.7130725597479093,6.582147818392763
2.9689216291284364,6.891634481833381
3.495022171194477,6.243254054309181
2.5717802501485814,6.803663538599415
2.5411983505155495,6.749357600058733
2.3493411643018107,6.317367287648908
3.1527556325433057,6.702838994253199
3.180291452147743,6.388752908326404
4.169437555835445,6.4063110400087515
4.946780289956914,7.302652443833036
2.808737748751381,8.49892624512178
2.348091050945791,7.430123312502227
3.8645797874657193,7.507669268852574
2.708503105129771,6.967595332574553
2.5039771760673264,7.541433069587624
2.4104471365179934,7.063221904414396
2.1142821923790325,8.360365847047724
2.55934557174431,8.608058219353905
2.666687615153716,6.939869707781795
2.3487645127877648,8.451312011093728
2.3177921212281087,6.4512773847794405
3.3044903610790857,7.519264679347618
3.313375088610755,7.020214483697121
3.0844857278175803,7.240763936093942
2.5224616268920808,7.73320380593132
3.3489711938140725,7.105680264291828
2.6990254417476205,6.436996049973686
2.2993946511110086,7.742210387858599
2.6103965719344995,6.737155720008389
3.0859613144462474,6.724333742241433
3.017910443193344,7.122652131702153
4.101031139173052,6.912007156298165
2.9752117585157514,7.049428003623363
3.814383517656336,7.449210194541168
3.562645201234839,7.299180951821325
3.1829042155223997,7.190085554789838
3.043388331924289,7.705939830261533
3.418856828264495,7.31268082274396
2.982282645597236,7.12408037267399
2.9680723036838117,6.665086862565421
2.3577020559212274,6.71141571323676
2.46289323097859,7.140803480888436
3.102055780652732,7.018067132990093
3.496143865191916,6.2351844328769
3.2600585553406436,7.0379269375444204
2.205662262788894,6.723862246046853
3.6524398958987994,6.448480204219786
3.1089311172271046,6.3099789984045564
3.6956837831233016,6.906911439488043
2.8972492140059507,8.632888374256082
2.064275566030556,8.0127607034809
2.5091086009194052,7.38536273805341
3.032191177939711,7.13728802243331
3.4607506263018006,7.266271860521848
2.4413548331423542,7.288814599122701
3.738212522661668,6.368843740250567
2.953836510623503,6.895852439199943
2.8158403440895756,7.125056533057038
2.572944894167315,7.976680141973482
2.744404281694425,7.149840601846843
2.8349377865116443,7.298248890089732
3.5379728876312986,6.382840732835182
2.828688593734192,6.98176816176356
3.538882800279484,6.417923894187758
2.8117616468265476,6.939283435827201
3.1331859821027197,7.028996524689963
2.6404276609066275,7.220731474611847
3.5067576371388296,7.0604166791248
2.5839303410560257,7.3108123008884816
3.5953394242524817,7.715698995446553
2.691783196507079,6.919153953352749
3.576168689595559,7.074847461934591
2.4947761443507597,7.028439636149864
2.6794605998753602,7.464495705702955
2.4864428211546694,7.435072435875975
2.749504740749495,6.868519539524596
2.5626566362174947,7.400409775749013
2.5939925789735274,6.394174574952881
2.5713594844141503,7.841757878955899
2.637955650679849,6.7358642505172375
3.3051141181357235,6.915666525887601
3.767075734759799,7.243380708118406
2.5254837945454027,7.356921746422947
3.9793176650659494,6.504587884175706
3.082519897456227,7.796175003347984
2.126411814614119,9.02578725153932
3.204270037442799,7.029378108305215
2.786222607913797,6.836699809134909
2.987847865368887,7.070626221045512
2.917636280460266,7.193451472797841
2.5013812787879868,6.3843917224015385
3.999875181832429,7.025739443915424
3.607894072883453,7.20837869800165
2.509603616084087,7.283821493854141
2.7032553398403025,7.354019634358405
2.571665730887022,6.915816409878693
2.3143178725033877,7.575441737956128
2.5427980909131565,6.986207862157247
2.8119013390064262,7.1024861802397465
3.0118996855064406,7.195280027766923
3.381935600184457,7.144318969125468
2.8046419655002266,6.509598472695458
2.6234268692968974,7.800580567438996
2.158708574458946,7.141200671622257
2.7468201765516023,6.767338429076268
2.980964730882284,6.964691726875966
2.9976369149352653,8.103235030306674
4.047251856723614,7.218724487099063
3.1018659089582474,7.314159496250558
3.505386702489653,7.058996415882812
3.838751596362566,6.598254404135197
3.4114758141486754,7.137449796758631
3.4936491409357373,7.180557406238194
3.269174588202371,6.002926562516105
3.165832360722617,7.656229298480324
2.868741446959643,6.656610605366497
2.00341963484784,8.87835089658018
2.1333087294897064,8.156639414352739
3.7924415905757036,7.133786548745249
3.4515301488400763,6.936702308825592
2.3663972853264386,7.323836557947477
2.5992251967205697,7.488313662576178
3.500614729240644,6.876559202463147
2.6754580865542668,8.117746372435784
2.824202435924047,7.23828065998199
3.052370927677049,6.919805287901749
2.221944697692245,7.641950986685478
2.444646481836642,9.002775629059125
2.7270858256885124,6.891601686221953
3.0746092383174193,6.372361287782083
2.2090761212616288,7.324534210173864
2.478268169395412,8.283891515438041
2.9606207598499643,6.495062863511891
2.2978369499300864,7.344751555445689
3.588290741824772,6.941512339863816
2.9936199025928483,7.528251685711595
2.0617289996544512,7.921738676405157
3.5986984229979226,7.48525322637548
2.573412327541385,8.241950672194124
3.0225979998082084,6.734194957649306
2.94529362206956,6.793160658659998
2.8943258614756933,6.964269641520293
2.4676621696263212,7.128404530761599
2.597140264477685,7.097559948497183
2.785878289343669,6.899476242478111
3.2861553011345004,6.636232849345934
3.509008512967501,7.3665031229877265
3.66067355426115,6.743283598755118
3.2635116849534596,6.363621476407578
2.7348090749151597,7.86332953809794
4.039772348847553,6.943730208379041
2.5697420521228245,7.443102423108012
2.9686954948239332,7.072886226841591
4.320459937935411,7.4318333431566215
3.9940835499061915,6.851643243666693
2.004839858784771,7.961427175977917
2.7249349651779977,6.6641337372659795
3.1066425354950153,7.043348849754884
2.8768132726281133,6.628975988537665
2.727164745687624,6.1825329964862705
2.7308910555650767,7.426676295449356
4.26366775228988,6.9750529339312
3.317182418355344,7.035713607845342
2.136667970600616,9.004456170792908
4.826087368619,7.075567693681761
2.7245066349304388,6.9292032405108275
4.118182418283542,7.107732325955069
4.150398992418445,6.874273744736292
2.5123060490622935,6.860522917461431
2.8490055714001294,7.588444776575367
3.237424167069255,7.357001174049708
2.7391639790591316,7.0177074898556855
3.544329548327565,6.868565499510062
1.982560282344405,8.027463654938066
3.9271667707828577,6.570356721884958
1.990033884416984,7.322822667211843
3.1898587600582875,7.129340537396381
3.753849099473313,7.4135399762331184
2.8252853975461174,7.734615860999295
2.817048609173506,7.781958543111077
2.7705415939054077,7.838206680859796
3.1124860246392103,6.302628888354397
2.6619519278587265,8.374098280163617
2.5962661325421257,6.943364110680388
3.6561379422357367,7.447838524820107
2.577520768421324,8.266159810107009
3.4842415845643533,7.60026902936149
2.898154771433005,7.564167352069586
3.4355592151303456,6.55442539317787
4.605721195092168,6.622888018005306
2.7884657334066816,6.713194440541491
2.8384353781324494,6.651883728613208
2.786969444318892,7.388840765390415
2.861969452522502,7.054096681457794
2.197598154148369,7.917130933880887
3.868375071755728,7.5312061393965575
2.839524640574071,8.24973709871046
2.901108229652851,8.432431234117171
3.476772774981187,6.825687825703249
2.5455083145130857,7.137991257794803
2.01983643904594,8.260955455854587
3.748347034678022,6.741022185541752
2.483674582273114,6.420357280247991
2.7999607556494186,6.708251517396006
2.7872734689312835,7.183614632852882
3.0174337164658285,7.994160676702609
2.6490825441530035,6.166711742388937
2.4558469611308222,7.699973023797262
2.947831503336416,7.554097232538305
2.601392259055715,6.513227138279771
2.5028275193120244,7.83718486383591
3.5099275903681213,7.878494681414403
2.8266111885334606,9.198174808977976
2.6132878606851375,6.70318375653123
2.473434072324146,7.701071015776996
3.1712362008793744,7.73225698708063
2.598324729055884,7.326327957225242
2.4661292853970505,7.442471250309939
3.0862104397134638,6.91647938172921
2.5273123067830263,6.7014345712534595
3.4656509257347197,7.505215747040412
3.288829317414974,6.466170016231023
2.885031487122336,6.8343217447531615
3.234188619022682,6.800293712643699
3.9580998416624316,6.753131570355397
2.189502913965224,8.89496961421236
2.8298255087279602,6.443185305302044
2.8776542704314156,8.056558173281143
1.820451412981284,7.819464830064531
2.1754792699636165,8.34999978659637
2.402725720638016,6.588723587848056
3.264035805441439,7.217121300649214
3.0549763971193378,6.62427312251836
2.975955301209571,7.177013273899907
3.0327343213661297,8.046275008487028
2.84968446276451,7.1120018915571315
2.9210727546716604,6.24111664253905
2.8759844476839227,7.094761410617915
2.9002482388421154,6.581181277862931
3.4203538429756044,7.1496017399388965
3.2707808640257223,6.972657895641987
3.1590120819404492,7.778211010706946
2.2803016391719124,6.443541560094308
3.176071008690941,6.8172908519919435
2.318111275247252,6.9577232498307975
2.982055183239778,6.414603239709082
2.837380858113368,7.7139824836858235
3.0279650217037934,6.796701933604599
2.436971143327105,7.109067259014643
2.60552607647163,7.460932560973479
3.6771570172628554,7.009635368054388
3.839036478176734,7.483341435363592
3.6717072371118418,7.095138164155789
2.359520159643695,6.6639263298947435
3.3071169950461052,7.155806995772838
2.976325769868481,6.793398812744479
3.316511755471445,6.922151683640613
3.6140522396539345,6.173793542248835
2.813184964542936,6.619044124609236
2.2286994219323235,7.734929552850196
3.1209098021792143,9.09538732770083
2.779106135709264,7.310471601589161
2.905634016700146,6.178535195517523
2.9919688591742486,8.42176819806694
1.9064124864831953,7.456278130900494
2.4943238724805186,7.3823303342729245
2.4146544451820513,6.491187587989813
2.172742670123696,7.6388412721152665
4.02633864785054,6.934976507372426
3.0063322691226606,7.058246280922655
2.9310299893823895,7.156730795935355
2.427562316871039,7.5375842064521885
3.543035594957957,6.6710022072381046
2.8674164246744245,7.072551595887535
3.5019824334094487,7.001288101294434
3.6067675133575734,7.059288850229405
2.6721064664925023,8.398154884904926
3.076265332336469,7.23760546337279
2.5574727899017753,7.40633818135534
2.2098409986814422,8.198479012252928
3.0331918517673837,7.6309219569719815
3.019899901368957,7.312052968804221
2.9181475109737245,7.053797203774631
2.743582662348095,7.5346605577329635
2.5822015217081304,8.026850863722844
4.016054037867792,7.515296299494017
2.958810347935607,8.396546732666252
2.9627504061535532,7.180759230279988
3.380964937230985,6.563351066040467
2.826351229615749,6.624441115378734
