sampno,shape,scale,size,weibull_alpha,weibull_sigma,imports_stop,export_prob,serial_interval,lnorm_mean,lnorm_sd,serial_interval_gamma_par1,serial_interval_gamma_par2,t_switch,K,growth_rate,i0,t0,local_r,growth_rate.1,i0.1,t0.1,local_r.1,growth_rate.2,i0.2,t0.2,local_r.2,growth_rate.3,i0.3,t0.3,local_r.3,growth_rate.4,i0.4,t0.4,local_r.4,growth_rate.5,i0.5,t0.5,local_r.5,growth_rate.6,i0.6,t0.6,local_r.6,growth_rate.7,i0.7,t0.7,local_r.7,growth_rate.8,i0.8,t0.8,local_r.8,growth_rate.9,i0.9,t0.9,local_r.9,growth_rate.10,i0.10,t0.10,local_r.10,growth_rate.11,i0.11,t0.11,local_r.11,growth_rate.12,i0.12,t0.12,local_r.12,growth_rate.13,i0.13,t0.13,local_r.13,growth_rate.14,i0.14,t0.14,local_r.14,growth_rate.15,i0.15,t0.15,local_r.15,growth_rate.16,i0.16,t0.16,local_r.16,growth_rate.17,i0.17,t0.17,local_r.17,growth_rate.18,i0.18,t0.18,local_r.18,growth_rate.19,i0.19,t0.19,local_r.19,growth_rate.20,i0.20,t0.20,local_r.20,growth_rate.21,i0.21,t0.21,local_r.21,growth_rate.22,i0.22,t0.22,local_r.22,growth_rate.23,i0.23,t0.23,local_r.23,growth_rate.24,i0.24,t0.24,local_r.24,growth_rate.25,i0.25,t0.25,local_r.25,lnlike
156,5.55886045852028,1.98461699591024,500,1.76171477867118,5.89686293104551,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.17790540656677,0,0,1e-5,4.37586071877544,0,0,1e-5,1.08577313918671,0,0,1e-5,2.37838714146664,0,0,1e-5,0.479501129987713,0,0,1e-5,1.00842470914895,0,0,1e-5,0.392092280382532,0,0,1e-5,5.13171222896196,0,0,1e-5,1.43302705204986,0,0,1e-5,1.92837865418654,0,0,1e-5,8.08799936322057,0,0,1e-5,1.40750044807729,0,0,1e-5,0.564316180671488,0,0,1e-5,0.998337322392946,0,0,1e-5,0.201675114321322,0,0,1e-5,0.814146035334904,0,0,1e-5,1.18432870612623,0,0,1e-5,1.68793943442514,0,0,1e-5,0.9786425068225,0,0,1e-5,0.149143530607586,0,0,1e-5,1.34458206821389,0,0,1e-5,0.843056770980139,0,0,1e-5,6.04867719072421,0,0,1e-5,1.18372365433276,0,0,1e-5,1.94253840186113,-2879.24690204993
157,5.55886045852028,1.97607323841919,500,1.76171477867118,6.05923138540094,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.17790540656677,0,0,1e-5,3.97894913271451,0,0,1e-5,1.08577313918671,0,0,1e-5,2.62556645305854,0,0,1e-5,0.546144812871368,0,0,1e-5,1.00842470914895,0,0,1e-5,0.457825454192314,0,0,1e-5,5.13171222896196,0,0,1e-5,1.43302705204986,0,0,1e-5,1.92837865418654,0,0,1e-5,8.96583172207733,0,0,1e-5,1.40750044807729,0,0,1e-5,0.564316180671488,0,0,1e-5,0.998337322392946,0,0,1e-5,0.24250862667503,0,0,1e-5,0.99134224003515,0,0,1e-5,1.18432870612623,0,0,1e-5,1.68793943442514,0,0,1e-5,0.801954960230889,0,0,1e-5,0.218908182741065,0,0,1e-5,0.593513161085408,0,0,1e-5,0.872390282577402,0,0,1e-5,6.04867719072421,0,0,1e-5,1.18372365433276,0,0,1e-5,1.94253840186113,-2878.88763963407
158,5.49929371032151,1.97607323841919,500,1.76171477867118,6.05923138540094,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.29563069632177,0,0,1e-5,3.97894913271451,0,0,1e-5,1.08577313918671,0,0,1e-5,2.48755129452322,0,0,1e-5,0.546144812871368,0,0,1e-5,0.937648755497166,0,0,1e-5,0.457825454192314,0,0,1e-5,5.13171222896196,0,0,1e-5,1.39782600734918,0,0,1e-5,1.85945616241102,0,0,1e-5,7.90962439959652,0,0,1e-5,1.40750044807729,0,0,1e-5,0.564316180671488,0,0,1e-5,0.998337322392946,0,0,1e-5,0.318160145956086,0,0,1e-5,0.99134224003515,0,0,1e-5,1.19969494172612,0,0,1e-5,1.68793943442514,0,0,1e-5,0.698554317915131,0,0,1e-5,0.218908182741065,0,0,1e-5,0.638209144284454,0,0,1e-5,0.825747619597927,0,0,1e-5,5.22600839593985,0,0,1e-5,1.26834767875903,0,0,1e-5,1.94253840186113,-2876.25107793208
159,5.56907534940009,1.97607323841919,500,1.76171477867118,5.98404214846485,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.12087670475105,0,0,1e-5,4.1049617062773,0,0,1e-5,1.08577313918671,0,0,1e-5,2.50000738784934,0,0,1e-5,0.545431713279919,0,0,1e-5,1.01104853199956,0,0,1e-5,0.278156743162611,0,0,1e-5,4.87761775358501,0,0,1e-5,1.39782600734918,0,0,1e-5,1.51909828035654,0,0,1e-5,8.29692594500889,0,0,1e-5,1.52623967946093,0,0,1e-5,0.668316967114707,0,0,1e-5,0.998337322392946,0,0,1e-5,0.231560135418842,0,0,1e-5,0.999526279049429,0,0,1e-5,1.25639708156436,0,0,1e-5,1.84097452562452,0,0,1e-5,0.922310019128513,0,0,1e-5,0.192551590978289,0,0,1e-5,1.28821815058677,0,0,1e-5,0.825747619597927,0,0,1e-5,5.22600839593985,0,0,1e-5,1.26834767875903,0,0,1e-5,1.98870446158225,-2877.61963647931
160,5.56907534940009,1.97607323841919,500,1.76171477867118,5.98404214846485,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.12087670475105,0,0,1e-5,4.1049617062773,0,0,1e-5,1.08577313918671,0,0,1e-5,2.50000738784934,0,0,1e-5,0.545431713279919,0,0,1e-5,1.01104853199956,0,0,1e-5,0.278156743162611,0,0,1e-5,4.91619821287695,0,0,1e-5,1.39782600734918,0,0,1e-5,1.51909828035654,0,0,1e-5,8.87206917093341,0,0,1e-5,1.62849870147082,0,0,1e-5,0.668316967114707,0,0,1e-5,1.25550137270659,0,0,1e-5,0.308261826565911,0,0,1e-5,0.729199186124181,0,0,1e-5,1.31190775460496,0,0,1e-5,1.77905685199072,0,0,1e-5,0.788778564273713,0,0,1e-5,0.192551590978289,0,0,1e-5,1.59984122629734,0,0,1e-5,0.791778214320004,0,0,1e-5,4.68833247014704,0,0,1e-5,1.26834767875903,0,0,1e-5,2.19792171138831,-2880.47055663675
161,5.56956847389886,1.95661151244761,500,1.76171477867118,5.98404214846485,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.12087670475105,0,0,1e-5,4.1049617062773,0,0,1e-5,1.06192964823162,0,0,1e-5,2.50000738784934,0,0,1e-5,0.545431713279919,0,0,1e-5,1.01104853199956,0,0,1e-5,0.314382204699497,0,0,1e-5,4.91619821287695,0,0,1e-5,1.39782600734918,0,0,1e-5,2.21302758538479,0,0,1e-5,8.87206917093341,0,0,1e-5,1.58878804060836,0,0,1e-5,0.668316967114707,0,0,1e-5,1.24333236356335,0,0,1e-5,0.308261826565911,0,0,1e-5,0.729199186124181,0,0,1e-5,1.31190775460496,0,0,1e-5,1.77905685199072,0,0,1e-5,0.788778564273713,0,0,1e-5,0.192551590978289,0,0,1e-5,1.59984122629734,0,0,1e-5,0.791778214320004,0,0,1e-5,4.68833247014704,0,0,1e-5,1.26834767875903,0,0,1e-5,2.19792171138831,-2878.15007313849
162,5.56956847389886,1.95661151244761,500,1.76171477867118,5.98404214846485,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.12087670475105,0,0,1e-5,4.1049617062773,0,0,1e-5,1.06192964823162,0,0,1e-5,2.50000738784934,0,0,1e-5,0.545431713279919,0,0,1e-5,1.01104853199956,0,0,1e-5,0.314382204699497,0,0,1e-5,4.91619821287695,0,0,1e-5,1.39782600734918,0,0,1e-5,2.21302758538479,0,0,1e-5,8.87206917093341,0,0,1e-5,1.58878804060836,0,0,1e-5,0.668316967114707,0,0,1e-5,1.24333236356335,0,0,1e-5,0.308261826565911,0,0,1e-5,0.729199186124181,0,0,1e-5,1.28779529278127,0,0,1e-5,1.77905685199072,0,0,1e-5,0.788778564273713,0,0,1e-5,0.20210168752387,0,0,1e-5,0.697615229250928,0,0,1e-5,0.791778214320004,0,0,1e-5,4.68833247014704,0,0,1e-5,1.05027510778267,0,0,1e-5,2.32959706153616,-2878.77114898174
163,5.56956847389886,1.95661151244761,500,1.73146961820152,5.98404214846485,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.12087670475105,0,0,1e-5,4.1049617062773,0,0,1e-5,1.06192964823162,0,0,1e-5,2.50000738784934,0,0,1e-5,0.54191414263877,0,0,1e-5,1.01104853199956,0,0,1e-5,0.465654413301534,0,0,1e-5,4.95237968775555,0,0,1e-5,1.67258833784381,0,0,1e-5,2.21302758538479,0,0,1e-5,8.87206917093341,0,0,1e-5,1.58878804060836,0,0,1e-5,0.635968976970409,0,0,1e-5,1.12668458285976,0,0,1e-5,0.308261826565911,0,0,1e-5,0.729199186124181,0,0,1e-5,1.14760247869639,0,0,1e-5,1.77905685199072,0,0,1e-5,0.788778564273713,0,0,1e-5,0.20210168752387,0,0,1e-5,1.68616019227572,0,0,1e-5,0.791778214320004,0,0,1e-5,4.68833247014704,0,0,1e-5,1.09332425267187,0,0,1e-5,2.32959706153616,-2880.25337487478
164,5.53194036062035,1.95661151244761,500,1.73146961820152,5.9912012347233,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.12087670475105,0,0,1e-5,3.81220456769325,0,0,1e-5,1.06192964823162,0,0,1e-5,2.50000738784934,0,0,1e-5,0.54191414263877,0,0,1e-5,1.01104853199956,0,0,1e-5,0.465654413301534,0,0,1e-5,4.95237968775555,0,0,1e-5,1.67258833784381,0,0,1e-5,2.21302758538479,0,0,1e-5,8.87206917093341,0,0,1e-5,1.58878804060836,0,0,1e-5,0.635968976970409,0,0,1e-5,1.12668458285976,0,0,1e-5,0.308261826565911,0,0,1e-5,0.729199186124181,0,0,1e-5,1.14760247869639,0,0,1e-5,1.77905685199072,0,0,1e-5,0.788778564273713,0,0,1e-5,0.20210168752387,0,0,1e-5,1.68616019227572,0,0,1e-5,0.791778214320004,0,0,1e-5,4.68833247014704,0,0,1e-5,1.09332425267187,0,0,1e-5,2.32959706153616,-2882.56186184346
165,5.56442640243437,1.93906450344082,500,1.73146961820152,5.9912012347233,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.12087670475105,0,0,1e-5,3.81220456769325,0,0,1e-5,1.06192964823162,0,0,1e-5,2.64605580604563,0,0,1e-5,0.54191414263877,0,0,1e-5,0.94367264028581,0,0,1e-5,0.45566862256875,0,0,1e-5,4.88977558077385,0,0,1e-5,1.46636455043809,0,0,1e-5,2.19226791793904,0,0,1e-5,8.87206917093341,0,0,1e-5,1.52036924362247,0,0,1e-5,0.635968976970409,0,0,1e-5,1.12668458285976,0,0,1e-5,0.445577679257974,0,0,1e-5,0.729199186124181,0,0,1e-5,1.24689495900372,0,0,1e-5,1.64970941403211,0,0,1e-5,0.788778564273713,0,0,1e-5,0.20210168752387,0,0,1e-5,0.965380455117148,0,0,1e-5,0.791778214320004,0,0,1e-5,4.68833247014704,0,0,1e-5,1.09332425267187,0,0,1e-5,2.11603788976725,-2882.33940380825
166,5.56442640243437,1.93906450344082,500,1.73146961820152,5.9912012347233,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.12087670475105,0,0,1e-5,3.81220456769325,0,0,1e-5,1.06192964823162,0,0,1e-5,2.64605580604563,0,0,1e-5,0.54191414263877,0,0,1e-5,0.94367264028581,0,0,1e-5,0.45566862256875,0,0,1e-5,4.88977558077385,0,0,1e-5,1.46636455043809,0,0,1e-5,2.19226791793904,0,0,1e-5,8.87206917093341,0,0,1e-5,1.52036924362247,0,0,1e-5,0.635968976970409,0,0,1e-5,1.12668458285976,0,0,1e-5,0.445577679257974,0,0,1e-5,0.969807191716722,0,0,1e-5,1.27069243780465,0,0,1e-5,1.64970941403211,0,0,1e-5,0.956333563844332,0,0,1e-5,0.257048115376178,0,0,1e-5,0.965380455117148,0,0,1e-5,0.821459297255679,0,0,1e-5,4.91111272240691,0,0,1e-5,1.08470245959994,0,0,1e-5,2.11603788976725,-2883.09780668358
167,5.59563140891012,1.93906450344082,500,1.73146961820152,5.89610856804852,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.36597225730437,0,0,1e-5,4.52797469112347,0,0,1e-5,1.05343894019294,0,0,1e-5,2.49896261753486,0,0,1e-5,0.559663711578018,0,0,1e-5,0.94367264028581,0,0,1e-5,0.45566862256875,0,0,1e-5,4.88977558077385,0,0,1e-5,1.46636455043809,0,0,1e-5,2.19226791793904,0,0,1e-5,8.87206917093341,0,0,1e-5,1.52036924362247,0,0,1e-5,0.635968976970409,0,0,1e-5,1.12668458285976,0,0,1e-5,0.445577679257974,0,0,1e-5,0.969807191716722,0,0,1e-5,1.27069243780465,0,0,1e-5,1.64970941403211,0,0,1e-5,0.956333563844332,0,0,1e-5,0.257048115376178,0,0,1e-5,0.965380455117148,0,0,1e-5,0.821459297255679,0,0,1e-5,4.91111272240691,0,0,1e-5,1.08470245959994,0,0,1e-5,2.11603788976725,-2881.51065340589
168,5.59563140891012,1.93906450344082,500,1.73146961820152,5.89610856804852,54,1,4,1.4,0.466,5.23,0.87,48,195700.637745387,0.25,1,37,0,0,0,1e-5,2.36597225730437,0,0,1e-5,4.52797469112347,0,0,1e-5,1.05343894019294,0,0,1e-5,2.49896261753486,0,0,1e-5,0.559663711578018,0,0,1e-5,0.94367264028581,0,0,1e-5,0.513446887247854,0,0,1e-5,4.99584489386271,0,0,1e-5,1.46636455043809,0,0,1e-5,2.19226791793904,0,0,1e-5,8.87206917093341,0,0,1e-5,1.40047400995449,0,0,1e-5,0.511765955327008,0,0,1e-5,1.01493036516531,0,0,1e-5,0.163926118289059,0,0,1e-5,1.01500698030057,0,0,1e-5,1.32824844049182,0,0,1e-5,1.84711590087852,0,0,1e-5,0.956333563844332,0,0,1e-5,0.257048115376178,0,0,1e-5,1.37982217314232,0,0,1e-5,0.718223507951515,0,0,1e-5,4.91111272240691,0,0,1e-5,1.07079510355496,0,0,1e-5,2.08331274094937,-2881.58425923108
169,5.62419814145838,1.93882739067227,500,1.77310453285122,5.92608911998686,54,1,4,1.4,0.466,5.23,0.87,48,192983.228100849,0.25,1,37,0,0,0,1e-5,2.15820471082974,0,0,1e-5,4.52797469112347,0,0,1e-5,1.02901214281299,0,0,1e-5,2.45827131375428,0,0,1e-5,0.537614210822252,0,0,1e-5,0.94367264028581,0,0,1e-5,0.513446887247854,0,0,1e-5,5.33096259567632,0,0,1e-5,1.46636455043809,0,0,1e-5,2.1083106489662,0,0,1e-5,8.87206917093341,0,0,1e-5,1.48040244420031,0,0,1e-5,0.581808231196389,0,0,1e-5,1.01493036516531,0,0,1e-5,0.402313659409689,0,0,1e-5,1.01500698030057,0,0,1e-5,1.19611464165216,0,0,1e-5,1.66398965800941,0,0,1e-5,0.956333563844332,0,0,1e-5,0.177020346029492,0,0,1e-5,1.37982217314232,0,0,1e-5,0.771580302666624,0,0,1e-5,4.91111272240691,0,0,1e-5,1.0874673164642,0,0,1e-5,1.89394341022389,-2880.79132699506
170,5.62419814145838,1.93882739067227,500,1.77310453285122,5.92608911998686,54,1,4,1.4,0.466,5.23,0.87,48,192983.228100849,0.25,1,37,0,0,0,1e-5,2.15820471082974,0,0,1e-5,4.52797469112347,0,0,1e-5,1.02901214281299,0,0,1e-5,2.45827131375428,0,0,1e-5,0.537614210822252,0,0,1e-5,0.94367264028581,0,0,1e-5,0.513446887247854,0,0,1e-5,5.37301486276535,0,0,1e-5,1.70455583677592,0,0,1e-5,2.1083106489662,0,0,1e-5,8.87206917093341,0,0,1e-5,1.48040244420031,0,0,1e-5,0.581808231196389,0,0,1e-5,1.27910729428961,0,0,1e-5,0.346665472385719,0,0,1e-5,1.01500698030057,0,0,1e-5,1.19611464165216,0,0,1e-5,1.66398965800941,0,0,1e-5,0.956333563844332,0,0,1e-5,0.177020346029492,0,0,1e-5,1.37982217314232,0,0,1e-5,0.771580302666624,0,0,1e-5,4.91111272240691,0,0,1e-5,1.0874673164642,0,0,1e-5,1.89394341022389,-2882.18359758567
171,5.65883614840378,1.95318771290041,500,1.77310453285122,5.92608911998686,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.34340344664102,0,0,1e-5,5.15223192513355,0,0,1e-5,1.02901214281299,0,0,1e-5,2.45827131375428,0,0,1e-5,0.441936038762607,0,0,1e-5,0.94367264028581,0,0,1e-5,0.513446887247854,0,0,1e-5,5.29268359649685,0,0,1e-5,1.70455583677592,0,0,1e-5,2.1083106489662,0,0,1e-5,8.87206917093341,0,0,1e-5,1.4341624572917,0,0,1e-5,0.581808231196389,0,0,1e-5,1.43683102178211,0,0,1e-5,0.305010603670664,0,0,1e-5,1.01500698030057,0,0,1e-5,1.26787444910897,0,0,1e-5,1.80031524388578,0,0,1e-5,0.910627784078398,0,0,1e-5,0.162861304179814,0,0,1e-5,0.899939572569094,0,0,1e-5,0.750750054926268,0,0,1e-5,6.65350386413331,0,0,1e-5,1.19402961104691,0,0,1e-5,1.89394341022389,-2883.34002065954
172,5.68211563633039,1.95481958966782,500,1.77310453285122,5.92608911998686,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.34340344664102,0,0,1e-5,5.15223192513355,0,0,1e-5,1.02901214281299,0,0,1e-5,2.34390470612389,0,0,1e-5,0.368073012242383,0,0,1e-5,0.94367264028581,0,0,1e-5,0.513446887247854,0,0,1e-5,5.29268359649685,0,0,1e-5,1.70455583677592,0,0,1e-5,2.1083106489662,0,0,1e-5,8.87206917093341,0,0,1e-5,1.4341624572917,0,0,1e-5,0.581808231196389,0,0,1e-5,1.43683102178211,0,0,1e-5,0.305010603670664,0,0,1e-5,1.01500698030057,0,0,1e-5,1.26787444910897,0,0,1e-5,1.80031524388578,0,0,1e-5,0.910627784078398,0,0,1e-5,0.162861304179814,0,0,1e-5,0.899939572569094,0,0,1e-5,0.750750054926268,0,0,1e-5,6.65350386413331,0,0,1e-5,1.19402961104691,0,0,1e-5,1.89394341022389,-2888.6403068688
173,5.68211563633039,1.95481958966782,500,1.77310453285122,5.92608911998686,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.24643181434102,0,0,1e-5,5.30289123570464,0,0,1e-5,1.02901214281299,0,0,1e-5,2.48949593975797,0,0,1e-5,0.408805110159261,0,0,1e-5,1.09222628433202,0,0,1e-5,0.513446887247854,0,0,1e-5,5.30603239574411,0,0,1e-5,1.5804449342918,0,0,1e-5,1.92021982457326,0,0,1e-5,8.87206917093341,0,0,1e-5,1.4341624572917,0,0,1e-5,0.430209132924841,0,0,1e-5,1.32516157687004,0,0,1e-5,0.305010603670664,0,0,1e-5,0.707490983579719,0,0,1e-5,1.26169702406611,0,0,1e-5,1.87210095082815,0,0,1e-5,0.929860860398198,0,0,1e-5,0.167144529961576,0,0,1e-5,1.75274719503415,0,0,1e-5,0.873182267875774,0,0,1e-5,6.65350386413331,0,0,1e-5,1.19402961104691,0,0,1e-5,1.83871990273161,-2884.62821303801
174,5.68211563633039,1.95481958966782,500,1.77310453285122,5.97785015758486,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.24643181434102,0,0,1e-5,5.31776724023208,0,0,1e-5,1.10703466169953,0,0,1e-5,2.48949593975797,0,0,1e-5,0.408805110159261,0,0,1e-5,1.09222628433202,0,0,1e-5,0.513446887247854,0,0,1e-5,5.30603239574411,0,0,1e-5,1.5804449342918,0,0,1e-5,1.92021982457326,0,0,1e-5,8.87206917093341,0,0,1e-5,1.4341624572917,0,0,1e-5,0.430209132924841,0,0,1e-5,1.32516157687004,0,0,1e-5,0.305010603670664,0,0,1e-5,0.707490983579719,0,0,1e-5,1.26169702406611,0,0,1e-5,1.87210095082815,0,0,1e-5,0.929860860398198,0,0,1e-5,0.167144529961576,0,0,1e-5,1.75274719503415,0,0,1e-5,0.873182267875774,0,0,1e-5,6.65350386413331,0,0,1e-5,1.19402961104691,0,0,1e-5,1.83871990273161,-2882.5641076259
175,5.68211563633039,1.95481958966782,500,1.77310453285122,5.97785015758486,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.24643181434102,0,0,1e-5,5.31776724023208,0,0,1e-5,1.10703466169953,0,0,1e-5,2.48949593975797,0,0,1e-5,0.408805110159261,0,0,1e-5,0.985742499926968,0,0,1e-5,0.513446887247854,0,0,1e-5,5.28226298236989,0,0,1e-5,1.5804449342918,0,0,1e-5,2.32219599627498,0,0,1e-5,8.87206917093341,0,0,1e-5,1.4341624572917,0,0,1e-5,0.430209132924841,0,0,1e-5,0.861194202595269,0,0,1e-5,0.305010603670664,0,0,1e-5,0.975916696395363,0,0,1e-5,1.33455981261806,0,0,1e-5,1.69415912967802,0,0,1e-5,0.647668961097003,0,0,1e-5,0.167144529961576,0,0,1e-5,1.27594295194919,0,0,1e-5,0.955990714338176,0,0,1e-5,6.79931474629613,0,0,1e-5,1.19402961104691,0,0,1e-5,2.01249572239934,-2880.51095544074
176,5.68211563633039,1.95481958966782,500,1.77310453285122,5.97785015758486,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.09188584565706,0,0,1e-5,5.31776724023208,0,0,1e-5,1.10703466169953,0,0,1e-5,2.28741686836726,0,0,1e-5,0.408805110159261,0,0,1e-5,0.985742499926968,0,0,1e-5,0.513446887247854,0,0,1e-5,5.28226298236989,0,0,1e-5,1.5804449342918,0,0,1e-5,2.32219599627498,0,0,1e-5,8.87206917093341,0,0,1e-5,1.4341624572917,0,0,1e-5,0.430209132924841,0,0,1e-5,0.861194202595269,0,0,1e-5,0.305010603670664,0,0,1e-5,0.975916696395363,0,0,1e-5,1.33455981261806,0,0,1e-5,1.69415912967802,0,0,1e-5,0.647668961097003,0,0,1e-5,0.167144529961576,0,0,1e-5,1.27594295194919,0,0,1e-5,0.955990714338176,0,0,1e-5,6.79931474629613,0,0,1e-5,1.19402961104691,0,0,1e-5,2.01249572239934,-2881.46464777943
177,5.68211563633039,1.95481958966782,500,1.77310453285122,5.97785015758486,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.09188584565706,0,0,1e-5,5.31776724023208,0,0,1e-5,1.10703466169953,0,0,1e-5,2.28741686836726,0,0,1e-5,0.408805110159261,0,0,1e-5,0.992812398111224,0,0,1e-5,0.513446887247854,0,0,1e-5,5.17332927245543,0,0,1e-5,1.5804449342918,0,0,1e-5,1.98891253582305,0,0,1e-5,8.6825657974749,0,0,1e-5,1.4341624572917,0,0,1e-5,0.558750796191624,0,0,1e-5,0.861194202595269,0,0,1e-5,0.33974770343282,0,0,1e-5,0.975916696395363,0,0,1e-5,1.33455981261806,0,0,1e-5,1.69415912967802,0,0,1e-5,0.647668961097003,0,0,1e-5,0.167144529961576,0,0,1e-5,1.27594295194919,0,0,1e-5,0.955990714338176,0,0,1e-5,6.79931474629613,0,0,1e-5,1.19402961104691,0,0,1e-5,2.01249572239934,-2878.22161118607
178,5.68211563633039,1.95481958966782,500,1.77310453285122,5.97785015758486,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.09188584565706,0,0,1e-5,5.31776724023208,0,0,1e-5,1.10703466169953,0,0,1e-5,2.28741686836726,0,0,1e-5,0.408805110159261,0,0,1e-5,0.992812398111224,0,0,1e-5,0.513446887247854,0,0,1e-5,5.17332927245543,0,0,1e-5,1.5804449342918,0,0,1e-5,1.98891253582305,0,0,1e-5,8.6825657974749,0,0,1e-5,1.4341624572917,0,0,1e-5,0.558750796191624,0,0,1e-5,0.861194202595269,0,0,1e-5,0.33974770343282,0,0,1e-5,0.883179727116809,0,0,1e-5,1.32932664449428,0,0,1e-5,1.69415912967802,0,0,1e-5,0.903492241665161,0,0,1e-5,0.231571061359438,0,0,1e-5,1.11900481317431,0,0,1e-5,0.955990714338176,0,0,1e-5,6.99906333665946,0,0,1e-5,1.19402961104691,0,0,1e-5,2.01249572239934,-2879.04257349074
179,5.68634623903994,1.92925056412294,500,1.77310453285122,5.97785015758486,54,1,4,1.4,0.466,5.23,0.87,48,194334.792349055,0.25,1,37,0,0,0,1e-5,2.09188584565706,0,0,1e-5,4.96532055535916,0,0,1e-5,1.10703466169953,0,0,1e-5,2.45439553486948,0,0,1e-5,0.519894958196739,0,0,1e-5,0.992812398111224,0,0,1e-5,0.513446887247854,0,0,1e-5,5.17332927245543,0,0,1e-5,1.5804449342918,0,0,1e-5,1.98891253582305,0,0,1e-5,8.6825657974749,0,0,1e-5,1.4341624572917,0,0,1e-5,0.558750796191624,0,0,1e-5,0.861194202595269,0,0,1e-5,0.33974770343282,0,0,1e-5,0.883179727116809,0,0,1e-5,1.32932664449428,0,0,1e-5,1.69415912967802,0,0,1e-5,0.903492241665161,0,0,1e-5,0.231571061359438,0,0,1e-5,1.11900481317431,0,0,1e-5,0.955990714338176,0,0,1e-5,6.99906333665946,0,0,1e-5,1.19402961104691,0,0,1e-5,2.01249572239934,-2873.13611308716
180,5.68634623903994,1.89582673357165,500,1.77310453285122,6.02684268711171,54,1,4,1.4,0.466,5.23,0.87,48,192949.997551901,0.25,1,37,0,0,0,1e-5,2.23580263048033,0,0,1e-5,5.25793089333994,0,0,1e-5,1.27512431851428,0,0,1e-5,2.39833747738445,0,0,1e-5,0.561921749803643,0,0,1e-5,0.99291066851748,0,0,1e-5,0.513446887247854,0,0,1e-5,4.80761520618747,0,0,1e-5,1.5804449342918,0,0,1e-5,1.98891253582305,0,0,1e-5,8.6825657974749,0,0,1e-5,1.4341624572917,0,0,1e-5,0.576630821767133,0,0,1e-5,1.28339061033449,0,0,1e-5,0.33974770343282,0,0,1e-5,0.907461182112359,0,0,1e-5,1.35354746900225,0,0,1e-5,1.69415912967802,0,0,1e-5,0.92522041094738094,0,0,1e-5,0.204226319807011,0,0,1e-5,1.5717623797553,0,0,1e-5,0.955990714338176,0,0,1e-5,6.35651445132895,0,0,1e-5,1.19402961104691,0,0,1e-5,2.01249572239934,-2874.3080968586
