"sampno","shape","scale","size","weibull_alpha","weibull_sigma","imports_stop","export_prob","serial_interval","lnorm_mean","lnorm_sd","serial_interval_gamma_par1","serial_interval_gamma_par2","t_switch","K","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","lnlike"
3161,4.15621854959913,3.10125420455181,500,1.61579997878465,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.1860662505006,0,0,1e-05,3.71759555427262,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.34988001241483,0,0,1e-05,0.719481291720437,0,0,1e-05,0.906752259402764,0,0,1e-05,5.79689998304691,0,0,1e-05,0.802998926209793,0,0,1e-05,0.253195353568079,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.623560717771395,0,0,1e-05,0.974931478700228,0,0,1e-05,0.103564923003924,0,0,1e-05,0.00357908214507428,0,0,1e-05,1.75946623556455,0,0,1e-05,0.326884648953925,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.54636291179304,-3290.27769861599
3171,4.15621854959913,3.10125420455181,500,1.61579997878465,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.1860662505006,0,0,1e-05,3.71759555427262,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.34988001241483,0,0,1e-05,0.89119419441,0,0,1e-05,1.1419574636097,0,0,1e-05,5.79689998304691,0,0,1e-05,0.675810491756551,0,0,1e-05,0.253195353568079,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.623560717771395,0,0,1e-05,0.974931478700228,0,0,1e-05,0.103564923003924,0,0,1e-05,0.00357908214507428,0,0,1e-05,1.75946623556455,0,0,1e-05,0.326884648953925,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.54636291179304,-3288.13304988444
3181,4.15621854959913,3.10125420455181,500,1.61579997878465,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.1860662505006,0,0,1e-05,3.71759555427262,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.34988001241483,0,0,1e-05,0.89119419441,0,0,1e-05,1.1419574636097,0,0,1e-05,5.79689998304691,0,0,1e-05,0.675810491756551,0,0,1e-05,0.253195353568079,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.686913448359227,0,0,1e-05,0.974931478700228,0,0,1e-05,0.103564923003924,0,0,1e-05,0.00357908214507428,0,0,1e-05,1.75946623556455,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3288.63601658791
3191,4.15621854959913,3.10125420455181,500,1.61579997878465,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,2.93071515717317,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.34988001241483,0,0,1e-05,0.89119419441,0,0,1e-05,1.1419574636097,0,0,1e-05,5.79689998304691,0,0,1e-05,0.675810491756551,0,0,1e-05,0.253195353568079,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.686913448359227,0,0,1e-05,0.974931478700228,0,0,1e-05,0.103564923003924,0,0,1e-05,0.00357908214507428,0,0,1e-05,1.75946623556455,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3288.11736713657
3201,4.15621854959913,3.10125420455181,500,1.61579997878465,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,2.93071515717317,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.13479522582995,0,0,1e-05,0.89119419441,0,0,1e-05,1.38523985702078,0,0,1e-05,5.80334583718309,0,0,1e-05,0.621753110223473,0,0,1e-05,0.253195353568079,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.686913448359227,0,0,1e-05,0.974931478700228,0,0,1e-05,0.103564923003924,0,0,1e-05,0.00357908214507428,0,0,1e-05,1.75946623556455,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3290.05751291631
3211,4.15621854959913,3.10125420455181,500,1.61579997878465,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,2.93071515717317,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.13479522582995,0,0,1e-05,0.89119419441,0,0,1e-05,1.38523985702078,0,0,1e-05,5.80334583718309,0,0,1e-05,0.621753110223473,0,0,1e-05,0.253195353568079,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.684298753280446,0,0,1e-05,1.08008887509542,0,0,1e-05,0.362335278882195,0,0,1e-05,0.00357908214507428,0,0,1e-05,1.75946623556455,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3290.03050384761
3221,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,3.17017191071873,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.13479522582995,0,0,1e-05,0.89119419441,0,0,1e-05,1.38523985702078,0,0,1e-05,5.80334583718309,0,0,1e-05,0.621753110223473,0,0,1e-05,0.253195353568079,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.684298753280446,0,0,1e-05,1.08008887509542,0,0,1e-05,0.362335278882195,0,0,1e-05,0.00357908214507428,0,0,1e-05,1.75946623556455,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3284.64770605544
3231,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,3.17017191071873,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.44811008015612,0,0,1e-05,5.80334583718309,0,0,1e-05,0.621753110223473,0,0,1e-05,0.107874761390531,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.684298753280446,0,0,1e-05,1.08008887509542,0,0,1e-05,0.362335278882195,0,0,1e-05,0.00357908214507428,0,0,1e-05,1.75946623556455,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3284.71120658093
3241,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,3.17017191071873,0,0,1e-05,0.495252593664821,0,0,1e-05,1.45750487144424,0,0,1e-05,0.113323413077707,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.44811008015612,0,0,1e-05,5.80334583718309,0,0,1e-05,0.621753110223473,0,0,1e-05,0.107874761390531,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.684298753280446,0,0,1e-05,1.08008887509542,0,0,1e-05,0.362335278882195,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.827671499440965,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3281.95262855318
3251,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,3.17017191071873,0,0,1e-05,0.597628848030463,0,0,1e-05,1.45750487144424,0,0,1e-05,0.0711538664369839,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.44811008015612,0,0,1e-05,5.80334583718309,0,0,1e-05,0.621753110223473,0,0,1e-05,0.107874761390531,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.684298753280446,0,0,1e-05,1.08008887509542,0,0,1e-05,0.362335278882195,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.827671499440965,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3280.81785478257
3261,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,3.17017191071873,0,0,1e-05,0.597628848030463,0,0,1e-05,1.45750487144424,0,0,1e-05,0.0711538664369839,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.32956569984639,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.107874761390531,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.684298753280446,0,0,1e-05,1.08008887509542,0,0,1e-05,0.362335278882195,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.827671499440965,0,0,1e-05,0.465207451643339,0,0,1e-05,2.74394466960772,0,0,1e-05,0.420661420110956,0,0,1e-05,1.32196084974083,-3279.83026690537
3271,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.34408119901491,0,0,1e-05,3.17017191071873,0,0,1e-05,0.597628848030463,0,0,1e-05,1.45750487144424,0,0,1e-05,0.0711538664369839,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.32956569984639,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.107874761390531,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.668413589091836,0,0,1e-05,1.0289037318199,0,0,1e-05,0.318586066757764,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.733904855691968,0,0,1e-05,0.465207451643339,0,0,1e-05,2.54150690039697,0,0,1e-05,0.494184059850218,0,0,1e-05,1.33096109352843,-3279.22238395597
3281,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.6440431948782,0,0,1e-05,0.469625016875509,0,0,1e-05,1.45750487144424,0,0,1e-05,0.104694703064313,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.32956569984639,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.107874761390531,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0042281111679928,0,0,1e-05,0.393640955828744,0,0,1e-05,0.668413589091836,0,0,1e-05,1.0289037318199,0,0,1e-05,0.318586066757764,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.733904855691968,0,0,1e-05,0.465207451643339,0,0,1e-05,2.54150690039697,0,0,1e-05,0.494184059850218,0,0,1e-05,1.33096109352843,-3281.33134952345
3291,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.6440431948782,0,0,1e-05,0.469625016875509,0,0,1e-05,1.45750487144424,0,0,1e-05,0.104694703064313,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.44313759250519,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.206907367506469,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.393640955828744,0,0,1e-05,0.668413589091836,0,0,1e-05,1.0289037318199,0,0,1e-05,0.318586066757764,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.733904855691968,0,0,1e-05,0.465207451643339,0,0,1e-05,2.54150690039697,0,0,1e-05,0.494184059850218,0,0,1e-05,1.33096109352843,-3281.79136459241
3301,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.6440431948782,0,0,1e-05,0.469625016875509,0,0,1e-05,1.45750487144424,0,0,1e-05,0.104694703064313,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.44313759250519,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.206907367506469,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.318586066757764,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.430592808963405,0,0,1e-05,0.465207451643339,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.33096109352843,-3279.2753828009
3311,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.565780176715536,0,0,1e-05,0.110971058873016,0,0,1e-05,3.11374230730717,0,0,1e-05,0.873085413391375,0,0,1e-05,1.44313759250519,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.206907367506469,0,0,1e-05,0.562988797993045,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.318586066757764,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.430592808963405,0,0,1e-05,0.465207451643339,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.33096109352843,-3277.82325765478
3321,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.639999717774705,0,0,1e-05,0.110971058873016,0,0,1e-05,3.60114751899423,0,0,1e-05,0.873085413391375,0,0,1e-05,1.3083261510536,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.318586066757764,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.430592808963405,0,0,1e-05,0.465207451643339,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.33096109352843,-3277.4125475496
3331,4.15621854959913,3.10125420455181,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.639999717774705,0,0,1e-05,0.110971058873016,0,0,1e-05,3.60114751899423,0,0,1e-05,0.873085413391375,0,0,1e-05,1.3083261510536,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.0972606495793891,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.256859978947666,0,0,1e-05,0.526705656356223,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.33096109352843,-3280.57384983586
3341,4.15621854959913,3.0157581545383,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.639999717774705,0,0,1e-05,0.110971058873016,0,0,1e-05,3.60114751899423,0,0,1e-05,0.873085413391375,0,0,1e-05,1.3083261510536,0,0,1e-05,5.80334583718309,0,0,1e-05,0.771865679816475,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.0972606495793891,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.256859978947666,0,0,1e-05,0.526705656356223,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.33096109352843,-3281.67412170021
3351,4.15621854959913,3.0157581545383,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.639999717774705,0,0,1e-05,0.110971058873016,0,0,1e-05,3.60114751899423,0,0,1e-05,0.873085413391375,0,0,1e-05,1.03065754552157,0,0,1e-05,5.67334016493141,0,0,1e-05,0.761730404995897,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.0972606495793891,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.256859978947666,0,0,1e-05,0.526705656356223,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.33096109352843,-3282.09905782105
3361,4.15621854959913,3.0157581545383,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,591398.595140847,0.25,1,37,0,0,0,1e-05,1.40770642092502,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.639999717774705,0,0,1e-05,0.110971058873016,0,0,1e-05,3.60114751899423,0,0,1e-05,0.873085413391375,0,0,1e-05,1.03065754552157,0,0,1e-05,5.67334016493141,0,0,1e-05,0.761730404995897,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.409974356122927,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.591616929495879,0,0,1e-05,0.526705656356223,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.31055469806669,-3280.29441383568
3371,4.18995106970226,3.0157581545383,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,589779.252548562,0.25,1,37,0,0,0,1e-05,1.35894678757941,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.639999717774705,0,0,1e-05,0.110971058873016,0,0,1e-05,3.60114751899423,0,0,1e-05,0.873085413391375,0,0,1e-05,1.03065754552157,0,0,1e-05,5.67334016493141,0,0,1e-05,0.761730404995897,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.409974356122927,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.591616929495879,0,0,1e-05,0.526705656356223,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.31055469806669,-3273.18138583616
3381,4.18995106970226,3.0157581545383,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,589779.252548562,0.25,1,37,0,0,0,1e-05,1.35894678757941,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.645582324847599,0,0,1e-05,0.110971058873016,0,0,1e-05,3.23327610434774,0,0,1e-05,0.873085413391375,0,0,1e-05,1.31042066651997,0,0,1e-05,5.67334016493141,0,0,1e-05,0.761730404995897,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.409974356122927,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.591616929495879,0,0,1e-05,0.526705656356223,0,0,1e-05,3.90418752034909,0,0,1e-05,0.480223164637235,0,0,1e-05,1.31055469806669,-3272.69482095743
3391,4.18995106970226,3.0157581545383,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,589779.252548562,0.25,1,37,0,0,0,1e-05,1.35894678757941,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.10538107395103,0,0,1e-05,0.645582324847599,0,0,1e-05,0.110971058873016,0,0,1e-05,3.23327610434774,0,0,1e-05,0.873085413391375,0,0,1e-05,1.31042066651997,0,0,1e-05,5.67334016493141,0,0,1e-05,0.761730404995897,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.191265025082168,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.898522618529482,0,0,1e-05,0.320180478647528,0,0,1e-05,3.90418752034909,0,0,1e-05,0.515739407760951,0,0,1e-05,1.25744167274736,-3271.57085260672
3401,4.38543408788202,3.0157581545383,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,589779.252548562,0.25,1,37,0,0,0,1e-05,1.35894678757941,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.0332953681758713,0,0,1e-05,0.645582324847599,0,0,1e-05,0.110971058873016,0,0,1e-05,3.23327610434774,0,0,1e-05,0.873085413391375,0,0,1e-05,1.31042066651997,0,0,1e-05,5.67334016493141,0,0,1e-05,0.761730404995897,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0262675238152602,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.191265025082168,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.898522618529482,0,0,1e-05,0.320180478647528,0,0,1e-05,3.90418752034909,0,0,1e-05,0.515739407760951,0,0,1e-05,1.25744167274736,-3271.4619645745
3411,4.38543408788202,3.0157581545383,500,1.54502737018675,2.5445840466745,54,1,4,1.4,0.466,5.23,0.87,48,589779.252548562,0.25,1,37,0,0,0,1e-05,1.35894678757941,0,0,1e-05,3.09724061663379,0,0,1e-05,0.522777431410369,0,0,1e-05,1.45750487144424,0,0,1e-05,0.0332953681758713,0,0,1e-05,0.645582324847599,0,0,1e-05,0.0105321610826485,0,0,1e-05,3.23327610434774,0,0,1e-05,0.864883592795836,0,0,1e-05,1.31042066651997,0,0,1e-05,5.67334016493141,0,0,1e-05,0.761730404995897,0,0,1e-05,0.206907367506469,0,0,1e-05,0.46045991937758,0,0,1e-05,0.0144669631314982,0,0,1e-05,0.457698228116423,0,0,1e-05,0.620517712800145,0,0,1e-05,1.05454804718238,0,0,1e-05,0.191265025082168,0,0,1e-05,0.00357908214507428,0,0,1e-05,0.898522618529482,0,0,1e-05,0.320180478647528,0,0,1e-05,3.90418752034909,0,0,1e-05,0.515739407760951,0,0,1e-05,1.25744167274736,-3271.0113301262
