"sampno","size","confirm_delay_shape","confirm_delay_scale","weibull_alpha","weibull_sigma","lnorm_incu_par1","lnorm_incu_par2","serial_interval_gamma_alpha","serial_interval_gamma_scale","recovery_shape","recovery_scale","t_switch","K","local_r_mean","local_r_sd","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","lnlike"
9081,100,8.09543069010397,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.33375945942533,0,0,1e-05,10.4108542971103,0,0,1e-05,1.90582488578864,0,0,1e-05,3.51557100743202,0,0,1e-05,3.47429557905237,0,0,1e-05,4.07460880601422,0,0,1e-05,3.97666060156597,0,0,1e-05,3.26329546267915,0,0,1e-05,3.57974674150709,0,0,1e-05,19.6853897187342,0,0,1e-05,5.33969972955124,0,0,1e-05,4.93133472803811,0,0,1e-05,2.78771794987456,0,0,1e-05,1.80909766342274,0,0,1e-05,2.78421916661244,0,0,1e-05,2.07340527519493,0,0,1e-05,2.47449308707912,0,0,1e-05,3.00492257399876,0,0,1e-05,2.27664773044094,0,0,1e-05,9.00772264062723,0,0,1e-05,1.21043063421636,0,0,1e-05,3.54544951497893,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,4.72020666034857,0,0,1e-05,4.39306613337063,0,0,1e-05,11.1177655011001,0,0,1e-05,1.34125370925382,-3351.69261952033
9091,100,8.09543069010397,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.33375945942533,0,0,1e-05,10.4108542971103,0,0,1e-05,1.90582488578864,0,0,1e-05,3.51557100743202,0,0,1e-05,3.47429557905237,0,0,1e-05,4.07460880601422,0,0,1e-05,3.97666060156597,0,0,1e-05,3.26329546267915,0,0,1e-05,3.57974674150709,0,0,1e-05,19.6853897187342,0,0,1e-05,5.33969972955124,0,0,1e-05,4.93133472803811,0,0,1e-05,2.78771794987456,0,0,1e-05,1.80909766342274,0,0,1e-05,2.78421916661244,0,0,1e-05,2.07340527519493,0,0,1e-05,2.47449308707912,0,0,1e-05,3.00492257399876,0,0,1e-05,2.27664773044094,0,0,1e-05,9.00772264062723,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.17495969337844,0,0,1e-05,4.39306613337063,0,0,1e-05,11.1177655011001,0,0,1e-05,1.34125370925382,-3350.91007789025
9101,100,8.09543069010397,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.33717367657526,0,0,1e-05,10.3637437405114,0,0,1e-05,1.90582488578864,0,0,1e-05,3.35348058867236,0,0,1e-05,3.47429557905237,0,0,1e-05,4.07460880601422,0,0,1e-05,3.97666060156597,0,0,1e-05,3.36322304436474,0,0,1e-05,3.57974674150709,0,0,1e-05,19.6853897187342,0,0,1e-05,5.33969972955124,0,0,1e-05,4.93133472803811,0,0,1e-05,2.78771794987456,0,0,1e-05,1.80909766342274,0,0,1e-05,2.78421916661244,0,0,1e-05,2.07340527519493,0,0,1e-05,2.47449308707912,0,0,1e-05,3.00492257399876,0,0,1e-05,2.27664773044094,0,0,1e-05,9.00772264062723,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.17495969337844,0,0,1e-05,4.39306613337063,0,0,1e-05,11.1177655011001,0,0,1e-05,1.34125370925382,-3350.97633173379
9111,100,8.09543069010397,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.33717367657526,0,0,1e-05,10.3637437405114,0,0,1e-05,1.90582488578864,0,0,1e-05,3.35348058867236,0,0,1e-05,3.47429557905237,0,0,1e-05,4.07460880601422,0,0,1e-05,3.97666060156597,0,0,1e-05,3.36322304436474,0,0,1e-05,3.57974674150709,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.76516738585335,0,0,1e-05,2.06663393498154,0,0,1e-05,2.78421916661244,0,0,1e-05,1.99827459051566,0,0,1e-05,2.47449308707912,0,0,1e-05,3.00492257399876,0,0,1e-05,2.27664773044094,0,0,1e-05,9.00772264062723,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.17495969337844,0,0,1e-05,4.39306613337063,0,0,1e-05,11.1177655011001,0,0,1e-05,1.34125370925382,-3349.63955638061
9121,100,8.09543069010397,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.33717367657526,0,0,1e-05,10.3637437405114,0,0,1e-05,1.90582488578864,0,0,1e-05,3.35348058867236,0,0,1e-05,3.47429557905237,0,0,1e-05,4.07460880601422,0,0,1e-05,3.97666060156597,0,0,1e-05,3.36322304436474,0,0,1e-05,3.57974674150709,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.76516738585335,0,0,1e-05,2.06663393498154,0,0,1e-05,2.78421916661244,0,0,1e-05,1.99827459051566,0,0,1e-05,2.47449308707912,0,0,1e-05,3.00492257399876,0,0,1e-05,1.90308507444372,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.17495969337844,0,0,1e-05,4.6357213354221,0,0,1e-05,10.7671049843222,0,0,1e-05,1.47523364226564,-3351.91376187395
9131,100,8.09543069010397,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.28848582445088,0,0,1e-05,10.4556718381503,0,0,1e-05,1.90582488578864,0,0,1e-05,3.43442866211326,0,0,1e-05,3.47429557905237,0,0,1e-05,4.12332562220649,0,0,1e-05,3.97666060156597,0,0,1e-05,3.36322304436474,0,0,1e-05,3.57974674150709,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.76516738585335,0,0,1e-05,2.06663393498154,0,0,1e-05,2.78421916661244,0,0,1e-05,1.99827459051566,0,0,1e-05,2.47449308707912,0,0,1e-05,3.00492257399876,0,0,1e-05,1.90308507444372,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.17495969337844,0,0,1e-05,4.6357213354221,0,0,1e-05,10.7671049843222,0,0,1e-05,1.47523364226564,-3350.23222678358
9141,100,8.09543069010397,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.28848582445088,0,0,1e-05,10.4556718381503,0,0,1e-05,1.90582488578864,0,0,1e-05,3.43442866211326,0,0,1e-05,3.47429557905237,0,0,1e-05,4.12332562220649,0,0,1e-05,4.13938075734605,0,0,1e-05,3.36322304436474,0,0,1e-05,3.67926649005543,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,3.05750667134097,0,0,1e-05,2.22654437570821,0,0,1e-05,2.78421916661244,0,0,1e-05,2.16168905090218,0,0,1e-05,2.47449308707912,0,0,1e-05,3.00492257399876,0,0,1e-05,1.90308507444372,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.17495969337844,0,0,1e-05,4.6357213354221,0,0,1e-05,10.7671049843222,0,0,1e-05,1.47523364226564,-3351.75336984837
9151,100,8.09543069010397,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.28848582445088,0,0,1e-05,10.4556718381503,0,0,1e-05,1.90582488578864,0,0,1e-05,3.43442866211326,0,0,1e-05,3.47429557905237,0,0,1e-05,4.12332562220649,0,0,1e-05,4.13938075734605,0,0,1e-05,3.36322304436474,0,0,1e-05,3.67926649005543,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,3.05750667134097,0,0,1e-05,2.22654437570821,0,0,1e-05,2.78421916661244,0,0,1e-05,2.16168905090218,0,0,1e-05,2.40477424267608,0,0,1e-05,3.00492257399876,0,0,1e-05,2.02088764769457,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.92499640599299,0,0,1e-05,3.67319379586979,0,0,1e-05,10.7671049843222,0,0,1e-05,1.47523364226564,-3348.61372855287
9161,100,8.14495736135581,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.28848582445088,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.3163999275116,0,0,1e-05,3.47429557905237,0,0,1e-05,4.12332562220649,0,0,1e-05,4.13938075734605,0,0,1e-05,3.36322304436474,0,0,1e-05,3.67926649005543,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,3.05750667134097,0,0,1e-05,2.22654437570821,0,0,1e-05,2.78421916661244,0,0,1e-05,2.16168905090218,0,0,1e-05,2.40477424267608,0,0,1e-05,3.00492257399876,0,0,1e-05,2.02088764769457,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.92499640599299,0,0,1e-05,3.67319379586979,0,0,1e-05,10.7671049843222,0,0,1e-05,3.81694141823095,-3347.17298009209
9171,100,8.14495736135581,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.28848582445088,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.3163999275116,0,0,1e-05,3.47429557905237,0,0,1e-05,4.12332562220649,0,0,1e-05,3.61925437844462,0,0,1e-05,3.36322304436474,0,0,1e-05,3.29197481340099,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.87482794913838,0,0,1e-05,2.22654437570821,0,0,1e-05,2.78421916661244,0,0,1e-05,2.16168905090218,0,0,1e-05,2.40477424267608,0,0,1e-05,3.00492257399876,0,0,1e-05,2.02088764769457,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.09174275733038,0,0,1e-05,5.28440133501346,0,0,1e-05,1.52973509206102,0,0,1e-05,3.92499640599299,0,0,1e-05,3.67319379586979,0,0,1e-05,10.7671049843222,0,0,1e-05,3.81694141823095,-3344.64812471162
9181,100,8.14495736135581,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.28848582445088,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.3163999275116,0,0,1e-05,3.47429557905237,0,0,1e-05,4.12332562220649,0,0,1e-05,3.61925437844462,0,0,1e-05,3.36322304436474,0,0,1e-05,3.29197481340099,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.87482794913838,0,0,1e-05,2.22654437570821,0,0,1e-05,2.52118800439899,0,0,1e-05,2.16168905090218,0,0,1e-05,2.29720414546322,0,0,1e-05,3.00492257399876,0,0,1e-05,2.16511622307865,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.75673645254634,0,0,1e-05,5.25985768545898,0,0,1e-05,2.32985455755127,0,0,1e-05,3.92499640599299,0,0,1e-05,3.67319379586979,0,0,1e-05,10.7671049843222,0,0,1e-05,3.81694141823095,-3346.76093512404
9191,100,8.14495736135581,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.30397619890064,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.3163999275116,0,0,1e-05,3.47429557905237,0,0,1e-05,4.12332562220649,0,0,1e-05,3.61925437844462,0,0,1e-05,3.36322304436474,0,0,1e-05,3.29197481340099,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.87482794913838,0,0,1e-05,2.22654437570821,0,0,1e-05,2.52118800439899,0,0,1e-05,2.16168905090218,0,0,1e-05,2.29720414546322,0,0,1e-05,3.00492257399876,0,0,1e-05,2.16511622307865,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.75673645254634,0,0,1e-05,5.25985768545898,0,0,1e-05,2.32985455755127,0,0,1e-05,4.77217849580045,0,0,1e-05,3.755874097868,0,0,1e-05,10.7671049843222,0,0,1e-05,2.28441785330342,-3347.84903391936
9201,100,8.14495736135581,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.30397619890064,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.23915532675784,0,0,1e-05,3.51625478409694,0,0,1e-05,4.44030986485105,0,0,1e-05,3.61925437844462,0,0,1e-05,3.36322304436474,0,0,1e-05,3.29197481340099,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.87482794913838,0,0,1e-05,2.22654437570821,0,0,1e-05,2.52118800439899,0,0,1e-05,2.16168905090218,0,0,1e-05,2.29720414546322,0,0,1e-05,3.00492257399876,0,0,1e-05,2.16511622307865,0,0,1e-05,8.86973843499031,0,0,1e-05,1.21043063421636,0,0,1e-05,3.75673645254634,0,0,1e-05,5.25985768545898,0,0,1e-05,2.32985455755127,0,0,1e-05,4.77217849580045,0,0,1e-05,3.755874097868,0,0,1e-05,10.7671049843222,0,0,1e-05,2.28441785330342,-3348.13400277689
9211,100,8.14495736135581,1.02292384493559,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.4147513050181,0,0,1e-05,1.30397619890064,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.23915532675784,0,0,1e-05,3.51625478409694,0,0,1e-05,4.44030986485105,0,0,1e-05,3.61925437844462,0,0,1e-05,3.36322304436474,0,0,1e-05,3.29197481340099,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.87482794913838,0,0,1e-05,2.19819975214397,0,0,1e-05,2.52118800439899,0,0,1e-05,2.16168905090218,0,0,1e-05,2.29720414546322,0,0,1e-05,3.00492257399876,0,0,1e-05,2.16511622307865,0,0,1e-05,9.21174023826303,0,0,1e-05,1.52093816336409,0,0,1e-05,3.0256470522966,0,0,1e-05,5.25985768545898,0,0,1e-05,2.32985455755127,0,0,1e-05,4.77217849580045,0,0,1e-05,3.755874097868,0,0,1e-05,10.7671049843222,0,0,1e-05,2.28441785330342,-3345.06713188763
9221,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.30397619890064,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.23915532675784,0,0,1e-05,3.51625478409694,0,0,1e-05,4.44030986485105,0,0,1e-05,3.61925437844462,0,0,1e-05,3.36322304436474,0,0,1e-05,3.29197481340099,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.87482794913838,0,0,1e-05,2.19819975214397,0,0,1e-05,2.52118800439899,0,0,1e-05,2.16168905090218,0,0,1e-05,2.29720414546322,0,0,1e-05,3.00492257399876,0,0,1e-05,2.16511622307865,0,0,1e-05,9.21174023826303,0,0,1e-05,1.52093816336409,0,0,1e-05,3.0256470522966,0,0,1e-05,5.25985768545898,0,0,1e-05,2.24176158640321,0,0,1e-05,4.83325813283576,0,0,1e-05,5.08493583647171,0,0,1e-05,10.7671049843222,0,0,1e-05,2.28441785330342,-3343.34579611571
9231,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.30397619890064,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.40256423179728,0,0,1e-05,3.51625478409694,0,0,1e-05,3.93844190364318,0,0,1e-05,3.61925437844462,0,0,1e-05,3.67697945757794,0,0,1e-05,3.74027949432447,0,0,1e-05,19.6853897187342,0,0,1e-05,4.29320380380893,0,0,1e-05,4.99590484570461,0,0,1e-05,2.87482794913838,0,0,1e-05,2.19819975214397,0,0,1e-05,2.52118800439899,0,0,1e-05,2.16168905090218,0,0,1e-05,2.29720414546322,0,0,1e-05,3.00492257399876,0,0,1e-05,2.16511622307865,0,0,1e-05,9.21174023826303,0,0,1e-05,1.52093816336409,0,0,1e-05,3.0256470522966,0,0,1e-05,5.25985768545898,0,0,1e-05,2.24176158640321,0,0,1e-05,4.83325813283576,0,0,1e-05,5.08493583647171,0,0,1e-05,10.7671049843222,0,0,1e-05,2.28441785330342,-3345.23253693236
9241,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.30397619890064,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.40256423179728,0,0,1e-05,3.51625478409694,0,0,1e-05,3.93844190364318,0,0,1e-05,3.61925437844462,0,0,1e-05,3.67697945757794,0,0,1e-05,3.74027949432447,0,0,1e-05,19.6853897187342,0,0,1e-05,4.62814445410642,0,0,1e-05,4.99590484570461,0,0,1e-05,2.82235860469418,0,0,1e-05,2.43113494748418,0,0,1e-05,2.52118800439899,0,0,1e-05,2.3299993270775,0,0,1e-05,2.4363437328051,0,0,1e-05,3.00492257399876,0,0,1e-05,2.68394149627193,0,0,1e-05,9.21174023826303,0,0,1e-05,1.52093816336409,0,0,1e-05,3.0256470522966,0,0,1e-05,5.25985768545898,0,0,1e-05,2.24176158640321,0,0,1e-05,4.83325813283576,0,0,1e-05,5.08493583647171,0,0,1e-05,10.7671049843222,0,0,1e-05,2.28441785330342,-3344.62377847237
9251,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.30397619890064,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.40256423179728,0,0,1e-05,3.51625478409694,0,0,1e-05,3.93844190364318,0,0,1e-05,3.61925437844462,0,0,1e-05,3.67697945757794,0,0,1e-05,3.74027949432447,0,0,1e-05,19.6853897187342,0,0,1e-05,4.62814445410642,0,0,1e-05,4.99590484570461,0,0,1e-05,2.82235860469418,0,0,1e-05,2.43113494748418,0,0,1e-05,2.52118800439899,0,0,1e-05,2.3299993270775,0,0,1e-05,2.4363437328051,0,0,1e-05,3.00492257399876,0,0,1e-05,2.68394149627193,0,0,1e-05,9.21174023826303,0,0,1e-05,1.7204572069996,0,0,1e-05,3.0256470522966,0,0,1e-05,4.27463549501846,0,0,1e-05,2.24176158640321,0,0,1e-05,4.38984843558319,0,0,1e-05,5.08493583647171,0,0,1e-05,11.4111863110306,0,0,1e-05,2.20670072638512,-3345.64166360696
9261,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.28715082004726,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.71122586953396,0,0,1e-05,3.28479799671504,0,0,1e-05,4.17449169797759,0,0,1e-05,3.62964265534895,0,0,1e-05,3.62759343291457,0,0,1e-05,3.74027949432447,0,0,1e-05,19.6853897187342,0,0,1e-05,4.62814445410642,0,0,1e-05,4.99590484570461,0,0,1e-05,2.82235860469418,0,0,1e-05,2.43113494748418,0,0,1e-05,2.52118800439899,0,0,1e-05,2.3299993270775,0,0,1e-05,2.4363437328051,0,0,1e-05,3.00492257399876,0,0,1e-05,2.68394149627193,0,0,1e-05,9.21174023826303,0,0,1e-05,1.7204572069996,0,0,1e-05,3.0256470522966,0,0,1e-05,4.27463549501846,0,0,1e-05,2.24176158640321,0,0,1e-05,4.38984843558319,0,0,1e-05,5.08493583647171,0,0,1e-05,11.4111863110306,0,0,1e-05,2.20670072638512,-3346.45793790076
9271,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.28715082004726,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.71122586953396,0,0,1e-05,3.28479799671504,0,0,1e-05,4.17449169797759,0,0,1e-05,3.62964265534895,0,0,1e-05,3.62759343291457,0,0,1e-05,3.74027949432447,0,0,1e-05,19.6853897187342,0,0,1e-05,4.62814445410642,0,0,1e-05,4.99590484570461,0,0,1e-05,2.82235860469418,0,0,1e-05,2.07984887868997,0,0,1e-05,2.52118800439899,0,0,1e-05,2.67792371165811,0,0,1e-05,2.56046997713916,0,0,1e-05,3.00492257399876,0,0,1e-05,2.68394149627193,0,0,1e-05,9.21174023826303,0,0,1e-05,1.7204572069996,0,0,1e-05,3.0256470522966,0,0,1e-05,4.27463549501846,0,0,1e-05,2.24176158640321,0,0,1e-05,4.38984843558319,0,0,1e-05,5.08493583647171,0,0,1e-05,11.4111863110306,0,0,1e-05,2.20670072638512,-3346.21661029752
9281,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.28715082004726,0,0,1e-05,10.9080807865296,0,0,1e-05,1.90582488578864,0,0,1e-05,3.71122586953396,0,0,1e-05,3.28479799671504,0,0,1e-05,4.17449169797759,0,0,1e-05,3.62964265534895,0,0,1e-05,3.62759343291457,0,0,1e-05,3.74027949432447,0,0,1e-05,19.6853897187342,0,0,1e-05,4.62814445410642,0,0,1e-05,4.99590484570461,0,0,1e-05,2.82235860469418,0,0,1e-05,2.07984887868997,0,0,1e-05,2.52118800439899,0,0,1e-05,2.67792371165811,0,0,1e-05,2.56046997713916,0,0,1e-05,3.00492257399876,0,0,1e-05,2.68394149627193,0,0,1e-05,9.21174023826303,0,0,1e-05,1.67345786274483,0,0,1e-05,3.28636407773008,0,0,1e-05,3.80300741011253,0,0,1e-05,2.24176158640321,0,0,1e-05,3.68707823862541,0,0,1e-05,5.08493583647171,0,0,1e-05,14.3962293776213,0,0,1e-05,2.20670072638512,-3351.1284985146
9291,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.28715082004726,0,0,1e-05,11.0014303200557,0,0,1e-05,1.90582488578864,0,0,1e-05,3.71122586953396,0,0,1e-05,3.49298528043569,0,0,1e-05,4.17449169797759,0,0,1e-05,3.62964265534895,0,0,1e-05,3.62759343291457,0,0,1e-05,3.74027949432447,0,0,1e-05,19.6853897187342,0,0,1e-05,4.62814445410642,0,0,1e-05,4.99590484570461,0,0,1e-05,2.82235860469418,0,0,1e-05,2.07984887868997,0,0,1e-05,2.52118800439899,0,0,1e-05,2.67792371165811,0,0,1e-05,2.56046997713916,0,0,1e-05,3.00492257399876,0,0,1e-05,2.68394149627193,0,0,1e-05,9.21174023826303,0,0,1e-05,1.67345786274483,0,0,1e-05,3.28636407773008,0,0,1e-05,3.80300741011253,0,0,1e-05,2.24176158640321,0,0,1e-05,3.68707823862541,0,0,1e-05,5.08493583647171,0,0,1e-05,14.3962293776213,0,0,1e-05,2.20670072638512,-3349.92390848065
9301,100,8.11125202608222,0.991883823411243,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,93936.6527567962,1,0.5,0.25,1,37,0,0,0,1e-05,5.7803303814339,0,0,1e-05,1.28715082004726,0,0,1e-05,11.0014303200557,0,0,1e-05,1.90582488578864,0,0,1e-05,3.71122586953396,0,0,1e-05,3.49298528043569,0,0,1e-05,4.17449169797759,0,0,1e-05,3.62964265534895,0,0,1e-05,3.62759343291457,0,0,1e-05,3.34257251765035,0,0,1e-05,18.6540170405691,0,0,1e-05,4.81153481270819,0,0,1e-05,5.17918059560704,0,0,1e-05,2.82235860469418,0,0,1e-05,2.07984887868997,0,0,1e-05,2.19774662688163,0,0,1e-05,2.67792371165811,0,0,1e-05,2.56046997713916,0,0,1e-05,3.00492257399876,0,0,1e-05,2.68394149627193,0,0,1e-05,9.21174023826303,0,0,1e-05,1.67345786274483,0,0,1e-05,3.28636407773008,0,0,1e-05,3.80300741011253,0,0,1e-05,2.24176158640321,0,0,1e-05,3.68707823862541,0,0,1e-05,5.08493583647171,0,0,1e-05,14.3962293776213,0,0,1e-05,2.20670072638512,-3348.74885291803
